index,original_label,new_label,reason
8933,0,9,random
7749,0,53,random
9828,0,77,random
9214,0,78,random
6060,27,60,random
9475,0,46,random
6409,1,54,random
3317,20,74,random
7464,0,37,random
3061,14,23,random
1355,2,27,random
4514,2,70,random
5505,74,65,random
5250,73,60,random
4511,73,77,random
1730,0,51,random
1758,33,50,random
6650,0,19,random
6646,52,0,random
9860,47,39,random
4139,0,32,random
9393,55,21,random
5123,73,65,random
0,45,39,random
1864,38,37,random
543,0,48,random
349,0,55,random
6906,37,75,random
9765,0,55,random
2523,40,51,random
3464,32,60,random
457,0,8,random
3023,0,68,random
7261,0,75,random
9515,67,72,random
7872,0,9,random
6625,50,1,random
2534,0,70,random
131,41,59,random
3704,73,18,random
1372,36,27,random
6200,0,72,random
4856,0,14,random
4712,8,24,random
5544,18,44,random
1413,0,56,random
4113,24,51,random
655,57,31,random
8137,24,50,random
4098,2,41,random
592,0,66,random
8708,0,25,random
3123,38,61,random
3047,14,66,random
3887,8,42,random
5735,26,65,random
2184,55,35,random
2145,0,76,random
7047,1,9,random
3105,36,35,random
9233,17,38,random
9096,9,33,random
2769,14,42,random
5221,19,61,random
5833,0,46,random
1732,13,61,random
265,51,17,random
5144,0,70,random
8267,0,15,random
3937,57,47,random
761,2,72,random
7220,75,12,random
8439,55,42,random
3257,0,60,random
4338,55,57,random
4362,2,71,random
316,79,16,random
8069,0,50,random
1851,0,32,random
2484,56,21,random
9873,0,55,random
9574,13,57,random
1078,41,12,random
8358,28,47,random
7333,0,62,random
1071,49,54,random
103,0,29,random
5748,65,21,random
1418,30,65,random
1658,44,28,random
5284,0,48,random
1149,0,5,random
7150,0,35,random
1568,26,74,random
1087,52,71,random
6085,53,45,random
8674,34,35,random
8341,25,45,random
7811,35,12,random
6084,60,9,random
8773,2,66,random
8757,58,70,random
1692,56,72,random
4734,15,25,random
3387,71,43,random
3646,0,60,random
1683,44,47,random
8,23,40,random
6062,55,6,random
6516,0,46,random
4123,27,22,random
8729,0,46,random
6045,2,13,random
567,0,21,random
9161,0,1,random
1803,20,18,random
8501,25,60,random
4900,60,32,random
1599,74,3,random
7931,49,2,random
9547,57,51,random
2823,0,28,random
5467,42,70,random
3529,56,70,random
8683,0,55,random
1155,55,57,random
6547,24,15,random
9088,2,24,random
7620,0,69,random
8296,24,41,random
4540,60,77,random
9134,0,47,random
6482,33,76,random
5826,5,69,random
1190,66,30,random
7444,71,29,random
8520,5,18,random
960,49,43,random
7454,17,27,random
36,2,26,random
7516,8,60,random
7644,61,17,random
4438,60,55,random
6161,53,30,random
7744,22,59,random
9587,0,2,random
8119,33,39,random
6967,55,61,random
5718,0,63,random
577,0,18,random
9833,0,17,random
4102,2,39,random
7646,8,71,random
4151,26,54,random
3130,32,76,random
4890,25,35,random
9975,28,10,random
7471,0,61,random
1833,35,44,random
9148,0,68,random
4891,0,25,random
2287,0,48,random
1330,0,32,random
2771,14,3,random
3686,74,37,random
8283,15,63,random
5928,56,46,random
637,54,0,random
47,2,3,random
2602,0,62,random
1965,0,64,random
2168,45,16,random
5049,40,78,random
3334,45,62,random
3019,7,35,random
8764,56,12,random
9176,0,35,random
1360,0,43,random
5798,52,1,random
9400,41,56,random
3251,46,77,random
6300,77,50,random
2251,75,53,random
6027,45,15,random
1175,0,18,random
8799,0,7,random
3279,75,44,random
2973,2,36,random
3396,16,41,random
6939,41,42,random
965,49,6,random
8574,9,15,random
742,26,60,random
7514,8,40,random
3314,20,37,random
4898,21,66,random
9340,25,55,random
4672,0,77,random
8618,73,55,random
1217,56,43,random
4397,4,57,random
6080,0,6,random
2614,54,31,random
2620,69,74,random
8714,0,18,random
7282,0,68,random
3379,3,73,random
7301,26,6,random
9857,42,7,random
5605,9,64,random
9813,0,7,random
5786,55,40,random
8518,5,40,random
6850,67,2,random
1516,0,17,random
5098,20,66,random
7636,5,79,random
9085,1,52,random
8023,4,22,random
2392,73,3,random
586,0,6,random
3519,31,38,random
7653,25,26,random
8946,0,11,random
850,51,16,random
335,4,31,random
6634,45,77,random
8972,26,35,random
7493,73,15,random
2868,2,79,random
4872,39,17,random
3550,0,62,random
3842,22,27,random
7262,0,35,random
5824,2,45,random
23,0,35,random
1453,49,27,random
1684,46,8,random
2310,0,76,random
9063,3,15,random
9406,18,21,random
381,20,52,random
5814,0,35,random
5550,26,51,random
9308,5,55,random
1618,2,77,random
789,0,44,random
5983,0,65,random
8672,14,25,random
4475,0,47,random
5606,67,55,random
9312,2,38,random
5648,0,11,random
6216,0,67,random
2286,65,14,random
9993,2,0,random
7578,16,6,random
1183,56,0,random
6001,28,49,random
5090,0,73,random
2516,39,28,random
4122,25,26,random
5521,65,44,random
5627,75,70,random
8360,24,11,random
5872,39,31,random
8612,0,20,random
7727,2,51,random
5968,0,36,random
1180,30,67,random
8762,77,0,random
8235,7,27,random
2818,0,40,random
9964,0,14,random
8703,0,69,random
6608,45,79,random
2820,6,5,random
7535,11,33,random
2260,0,55,random
2239,0,19,random
6021,0,77,random
782,26,29,random
932,73,60,random
6202,67,70,random
2412,42,79,random
6997,41,23,random
9115,73,22,random
1156,45,9,random
8107,58,53,random
5805,24,41,random
4879,61,48,random
3309,20,16,random
8961,44,56,random
1702,75,44,random
2492,26,30,random
3706,15,44,random
8276,0,74,random
286,51,55,random
1608,56,18,random
6631,0,29,random
8278,67,1,random
7315,2,36,random
2252,56,18,random
7415,0,7,random
8365,28,25,random
1891,60,79,random
5062,2,38,random
6120,2,3,random
563,63,66,random
291,45,71,random
4716,75,42,random
7708,44,62,random
6349,56,71,random
169,39,23,random
267,51,38,random
4638,73,67,random
7077,51,43,random
3355,7,4,random
8279,0,55,random
315,71,29,random
6728,0,29,random
9495,0,26,random
4067,0,26,random
245,41,36,random
252,60,52,random
1111,0,30,random
4801,21,2,random
1713,4,43,random
50,23,6,random
1835,39,49,random
7896,0,73,random
3383,3,41,random
6410,1,77,random
4313,33,79,random
872,41,54,random
1254,26,69,random
8881,0,27,random
5851,36,7,random
5702,40,31,random
8103,14,64,random
2098,58,9,random
5128,73,12,random
248,45,63,random
6561,24,35,random
1339,71,60,random
7017,0,54,random
2110,0,8,random
1569,61,28,random
1726,36,41,random
8384,32,29,random
6940,41,20,random
4395,60,76,random
2420,0,11,random
3045,59,1,random
5503,60,49,random
3703,73,40,random
8191,0,66,random
5331,0,3,random
9808,65,50,random
447,0,68,random
7894,37,24,random
8728,0,30,random
7828,0,11,random
1768,0,17,random
6808,0,26,random
4704,0,23,random
3869,0,56,random
1655,56,51,random
3187,0,48,random
683,35,19,random
4170,56,1,random
4477,0,31,random
461,56,26,random
5764,52,1,random
7522,2,78,random
4502,26,3,random
9709,34,12,random
318,39,34,random
1145,2,72,random
5094,56,66,random
1393,63,5,random
6623,50,30,random
1501,34,9,random
6408,1,21,random
376,0,74,random
410,29,22,random
1660,27,2,random
3151,14,32,random
1623,39,19,random
5609,0,74,random
8532,16,29,random
5802,57,51,random
5306,45,46,random
7086,50,33,random
8897,0,61,random
7488,73,71,random
9615,23,71,random
9217,0,70,random
1672,0,11,random
2358,18,63,random
8467,54,20,random
274,45,2,random
2473,26,9,random
5489,43,26,random
4771,0,12,random
2107,36,6,random
7500,77,16,random
4414,38,65,random
8138,25,64,random
8660,14,26,random
8239,2,15,random
2417,60,32,random
8771,4,62,random
2236,29,47,random
3767,0,35,random
9791,46,65,random
9989,0,72,random
9965,28,76,random
7323,0,25,random
1383,0,57,random
3101,0,32,random
3921,73,62,random
6685,0,12,random
3194,33,63,random
1941,73,77,random
7713,58,0,random
