index,original_label,new_label,reason
9735,63,66,cluster_seed_4625
6558,63,66,cluster_seed_4625
5297,62,66,cluster_seed_4625
4630,66,64,cluster_seed_4625
3337,73,57,cluster_seed_3337
3331,57,75,cluster_seed_3337
8961,44,56,cluster_seed_3337
7432,0,70,cluster_seed_3337
4810,36,56,cluster_seed_3337
5589,24,0,cluster_seed_5589
5570,24,0,cluster_seed_5589
5585,0,30,cluster_seed_5589
5587,24,0,cluster_seed_5589
5571,24,0,cluster_seed_5589
251,45,39,cluster_seed_251
215,39,68,cluster_seed_251
214,39,68,cluster_seed_251
213,39,68,cluster_seed_251
221,39,45,cluster_seed_251
3973,73,69,cluster_seed_3973
3972,73,69,cluster_seed_3973
5184,69,0,cluster_seed_3973
9138,0,45,cluster_seed_3973
6079,0,27,cluster_seed_3973
6630,0,52,cluster_seed_6630
6637,0,52,cluster_seed_6630
6642,0,52,cluster_seed_6630
6644,0,52,cluster_seed_6630
6638,0,52,cluster_seed_6630
8362,24,0,cluster_seed_8362
8369,24,0,cluster_seed_8362
376,0,63,cluster_seed_8362
4120,3,0,cluster_seed_8362
2805,39,18,cluster_seed_8362
9317,0,5,cluster_seed_9317
9316,0,5,cluster_seed_9317
9318,0,5,cluster_seed_9317
9306,5,13,cluster_seed_9317
9319,0,5,cluster_seed_9317
39,2,60,cluster_seed_39
4695,60,2,cluster_seed_39
7501,2,60,cluster_seed_39
9621,53,66,cluster_seed_39
345,0,35,cluster_seed_39
4819,73,69,cluster_seed_4819
4817,73,69,cluster_seed_4819
4816,73,69,cluster_seed_4819
4824,73,69,cluster_seed_4819
4818,73,69,cluster_seed_4819
3465,0,32,cluster_seed_3465
534,32,0,cluster_seed_3465
6790,0,32,cluster_seed_3465
6796,0,32,cluster_seed_3465
6787,0,32,cluster_seed_3465
1760,0,26,cluster_seed_1760
1766,0,24,cluster_seed_1760
7332,0,26,cluster_seed_1760
7984,26,0,cluster_seed_1760
7407,27,0,cluster_seed_1760
2304,56,32,cluster_seed_2304
2316,32,56,cluster_seed_2304
2303,56,32,cluster_seed_2304
2300,0,32,cluster_seed_2304
2310,0,32,cluster_seed_2304
3723,73,0,cluster_seed_3723
3724,73,0,cluster_seed_3723
3714,73,0,cluster_seed_3723
7446,0,44,cluster_seed_3723
9741,74,51,cluster_seed_3723
8284,62,43,cluster_seed_8284
2247,43,0,cluster_seed_8284
1273,0,43,cluster_seed_8284
3034,0,60,cluster_seed_8284
3912,63,43,cluster_seed_8284
4993,55,42,cluster_seed_4993
4999,55,42,cluster_seed_4993
4979,55,42,cluster_seed_4993
4978,55,42,cluster_seed_4993
4984,55,42,cluster_seed_4993
8127,0,24,cluster_seed_8127
8137,24,0,cluster_seed_8127
8111,0,24,cluster_seed_8127
8113,0,24,cluster_seed_8127
186,0,2,cluster_seed_8127
3032,0,77,cluster_seed_3032
3030,0,77,cluster_seed_3032
3041,0,77,cluster_seed_3032
3101,0,39,cluster_seed_3032
7201,77,39,cluster_seed_3032
7938,60,56,cluster_seed_7938
7933,56,58,cluster_seed_7938
7946,56,58,cluster_seed_7938
7936,56,58,cluster_seed_7938
7945,58,56,cluster_seed_7938
3039,0,77,cluster_seed_3039
3031,0,77,cluster_seed_3039
3036,0,77,cluster_seed_3039
3037,0,77,cluster_seed_3039
9655,27,14,cluster_seed_9655
9676,14,0,cluster_seed_9655
1752,0,14,cluster_seed_9655
9707,0,32,cluster_seed_9655
4911,0,29,cluster_seed_9655
2592,0,32,cluster_seed_2592
2577,0,32,cluster_seed_2592
2589,32,0,cluster_seed_2592
2581,0,32,cluster_seed_2592
2580,0,32,cluster_seed_2592
7966,26,0,cluster_seed_7966
7985,26,30,cluster_seed_7966
1870,0,26,cluster_seed_7966
4806,36,0,cluster_seed_7966
7967,26,0,cluster_seed_7966
6077,27,0,cluster_seed_6077
6059,27,41,cluster_seed_6077
6082,27,0,cluster_seed_6077
6060,27,0,cluster_seed_6077
6066,0,43,cluster_seed_6077
107,0,41,cluster_seed_107
108,0,41,cluster_seed_107
119,41,60,cluster_seed_107
102,60,41,cluster_seed_107
109,0,65,cluster_seed_107
1315,74,56,cluster_seed_1315
894,74,56,cluster_seed_1315
895,74,56,cluster_seed_1315
4426,74,56,cluster_seed_1315
4517,74,13,cluster_seed_1315
8187,0,35,cluster_seed_8187
7241,0,13,cluster_seed_8187
8189,35,32,cluster_seed_8187
7250,0,13,cluster_seed_8187
7251,0,13,cluster_seed_8187
2753,16,30,cluster_seed_2753
2760,16,30,cluster_seed_2753
2758,16,30,cluster_seed_2753
2748,16,30,cluster_seed_2753
9753,53,56,cluster_seed_9753
9758,56,0,cluster_seed_9753
9756,56,0,cluster_seed_9753
8004,0,65,cluster_seed_9753
5921,0,46,cluster_seed_9753
6231,0,30,cluster_seed_6231
6222,30,0,cluster_seed_6231
6236,30,0,cluster_seed_6231
1572,0,31,cluster_seed_6231
1573,31,0,cluster_seed_6231
2876,0,65,cluster_seed_2876
2884,65,64,cluster_seed_2876
2882,65,39,cluster_seed_2876
329,0,61,cluster_seed_2876
8737,39,43,cluster_seed_2876
5323,9,2,cluster_seed_5323
5327,9,2,cluster_seed_5323
5319,2,9,cluster_seed_5323
5324,9,2,cluster_seed_5323
5326,2,9,cluster_seed_5323
3570,74,9,cluster_seed_3570
402,74,41,cluster_seed_3570
2956,74,41,cluster_seed_3570
33,74,9,cluster_seed_3570
9001,74,41,cluster_seed_3570
2894,0,39,cluster_seed_2894
9018,0,58,cluster_seed_2894
9250,0,58,cluster_seed_2894
6379,0,7,cluster_seed_2894
6385,0,7,cluster_seed_2894
2927,1,0,cluster_seed_2927
2923,0,7,cluster_seed_2927
2924,0,3,cluster_seed_2927
2928,0,3,cluster_seed_2927
1001,0,3,cluster_seed_2927
971,49,47,cluster_seed_971
968,49,47,cluster_seed_971
969,49,47,cluster_seed_971
966,49,47,cluster_seed_971
963,49,47,cluster_seed_971
6687,0,56,cluster_seed_6687
1885,56,0,cluster_seed_6687
9171,0,56,cluster_seed_6687
1888,56,0,cluster_seed_6687
7613,3,0,cluster_seed_6687
8575,0,2,cluster_seed_8575
8569,0,2,cluster_seed_8575
8577,0,2,cluster_seed_8575
8576,0,2,cluster_seed_8575
8233,2,9,cluster_seed_8575
2020,18,7,cluster_seed_2020
2019,18,7,cluster_seed_2020
2018,18,7,cluster_seed_2020
2030,18,7,cluster_seed_2020
2021,18,7,cluster_seed_2020
9054,16,0,cluster_seed_9054
7231,0,43,cluster_seed_9054
3616,0,43,cluster_seed_9054
7262,0,43,cluster_seed_9054
952,48,60,cluster_seed_952
3799,60,52,cluster_seed_952
3798,52,60,cluster_seed_952
474,52,60,cluster_seed_952
6735,48,60,cluster_seed_952
5359,0,17,cluster_seed_5359
5356,17,0,cluster_seed_5359
5365,0,17,cluster_seed_5359
5364,13,0,cluster_seed_5359
911,0,7,cluster_seed_5359
3857,2,7,cluster_seed_3857
3872,2,7,cluster_seed_3857
2972,7,26,cluster_seed_3857
4808,36,0,cluster_seed_3857
5861,24,65,cluster_seed_5861
5296,65,64,cluster_seed_5861
6855,41,64,cluster_seed_5861
1801,0,41,cluster_seed_5861
1378,0,3,cluster_seed_5861
3305,2,7,cluster_seed_3305
3306,7,50,cluster_seed_3305
5539,18,64,cluster_seed_3305
4387,6,7,cluster_seed_3305
2571,50,36,cluster_seed_3305
3006,56,34,cluster_seed_3006
2997,56,34,cluster_seed_3006
9501,34,60,cluster_seed_3006
2991,0,34,cluster_seed_3006
4297,0,60,cluster_seed_3006
7438,0,34,cluster_seed_7438
2837,34,35,cluster_seed_7438
2839,35,0,cluster_seed_7438
6132,23,56,cluster_seed_7438
7942,56,58,cluster_seed_7942
9238,0,58,cluster_seed_9238
9245,0,58,cluster_seed_9238
9247,0,58,cluster_seed_9238
9249,0,58,cluster_seed_9238
1056,47,48,cluster_seed_1056
1057,47,39,cluster_seed_1056
1058,47,48,cluster_seed_1056
1064,48,47,cluster_seed_1056
1081,47,48,cluster_seed_1056
3154,14,33,cluster_seed_3154
3152,14,33,cluster_seed_3154
3153,14,33,cluster_seed_3154
3151,14,33,cluster_seed_3154
699,14,33,cluster_seed_3154
3787,0,5,cluster_seed_3787
3788,0,5,cluster_seed_3787
3784,0,5,cluster_seed_3787
3790,0,5,cluster_seed_3787
3796,0,5,cluster_seed_3787
9189,0,36,cluster_seed_9189
2107,36,30,cluster_seed_9189
7825,0,37,cluster_seed_7825
7015,37,0,cluster_seed_7825
2343,0,37,cluster_seed_7825
1902,0,37,cluster_seed_7825
5190,37,0,cluster_seed_7825
7539,0,3,cluster_seed_7539
7538,3,56,cluster_seed_7539
6189,3,0,cluster_seed_7539
1129,56,0,cluster_seed_7539
2778,3,36,cluster_seed_7539
764,2,4,cluster_seed_764
759,2,7,cluster_seed_764
751,4,7,cluster_seed_764
763,7,4,cluster_seed_764
753,9,4,cluster_seed_764
5019,25,2,cluster_seed_5019
5026,25,2,cluster_seed_5019
5025,25,2,cluster_seed_5019
5028,2,0,cluster_seed_5019
5017,0,56,cluster_seed_5019
6843,39,60,cluster_seed_6843
6844,60,52,cluster_seed_6843
6846,52,55,cluster_seed_6843
5784,55,0,cluster_seed_6843
5101,41,51,cluster_seed_6843
2165,74,56,cluster_seed_2165
3241,74,56,cluster_seed_2165
2166,74,56,cluster_seed_2165
9380,74,56,cluster_seed_2165
8522,74,56,cluster_seed_2165
1862,0,38,cluster_seed_1862
1864,38,73,cluster_seed_1862
1861,56,67,cluster_seed_1862
2612,0,73,cluster_seed_1862
5004,0,57,cluster_seed_1862
7850,0,40,cluster_seed_7850
1797,40,20,cluster_seed_7850
6142,0,40,cluster_seed_7850
4253,56,0,cluster_seed_7850
2799,39,0,cluster_seed_7850
9123,73,66,cluster_seed_9123
9119,73,66,cluster_seed_9123
9115,73,66,cluster_seed_9123
9116,73,66,cluster_seed_9123
9120,73,66,cluster_seed_9123
2340,0,17,cluster_seed_2340
2337,17,0,cluster_seed_2340
6694,0,39,cluster_seed_2340
2342,0,17,cluster_seed_2340
9845,0,37,cluster_seed_2340
5527,0,2,cluster_seed_5527
1605,2,53,cluster_seed_5527
3453,0,53,cluster_seed_5527
4539,53,0,cluster_seed_5527
3141,0,2,cluster_seed_5527
6743,13,0,cluster_seed_6743
6742,0,25,cluster_seed_6743
735,26,7,cluster_seed_6743
6460,73,0,cluster_seed_6743
1123,2,0,cluster_seed_1123
1128,0,24,cluster_seed_1123
1104,2,0,cluster_seed_1123
1125,2,0,cluster_seed_1123
1108,0,24,cluster_seed_1123
8709,0,6,cluster_seed_8709
1255,6,0,cluster_seed_8709
3816,0,58,cluster_seed_8709
7263,0,43,cluster_seed_8709
3075,25,0,cluster_seed_8709
4049,44,0,cluster_seed_4049
4050,44,0,cluster_seed_4049
5616,44,49,cluster_seed_4049
8632,0,12,cluster_seed_4049
8634,12,0,cluster_seed_4049
7640,5,0,cluster_seed_7640
7634,5,0,cluster_seed_7640
7621,0,5,cluster_seed_7640
7642,5,0,cluster_seed_7640
7641,0,5,cluster_seed_7640
765,5,64,cluster_seed_765
761,2,64,cluster_seed_765
961,49,73,cluster_seed_765
3720,63,0,cluster_seed_765
2344,37,0,cluster_seed_2344
9895,37,0,cluster_seed_2344
2048,37,0,cluster_seed_2344
1297,37,16,cluster_seed_2344
4071,0,8,cluster_seed_4071
4066,0,8,cluster_seed_4071
4077,0,8,cluster_seed_4071
4062,8,0,cluster_seed_4071
4074,0,8,cluster_seed_4071
7216,73,75,cluster_seed_7216
7217,73,75,cluster_seed_7216
7223,73,75,cluster_seed_7216
7225,73,75,cluster_seed_7216
7213,75,73,cluster_seed_7216
4216,42,45,cluster_seed_4216
4231,45,42,cluster_seed_4216
9039,49,43,cluster_seed_4216
4535,42,45,cluster_seed_4216
9038,49,43,cluster_seed_4216
7952,0,33,cluster_seed_7952
7962,0,33,cluster_seed_7952
7959,0,33,cluster_seed_7952
7957,33,25,cluster_seed_7952
8115,33,25,cluster_seed_7952
5970,0,17,cluster_seed_5970
5962,17,0,cluster_seed_5970
5975,0,7,cluster_seed_5970
5965,0,7,cluster_seed_5970
3350,0,26,cluster_seed_3350
2494,26,56,cluster_seed_3350
2488,56,26,cluster_seed_3350
2495,26,56,cluster_seed_3350
9134,0,28,cluster_seed_3350
3399,13,16,cluster_seed_3399
3395,16,57,cluster_seed_3399
5985,13,16,cluster_seed_3399
408,16,15,cluster_seed_3399
8531,16,57,cluster_seed_3399
4081,0,13,cluster_seed_4081
4082,0,64,cluster_seed_4081
4272,0,2,cluster_seed_4081
7482,13,30,cluster_seed_4081
9149,38,0,cluster_seed_9149
2298,0,38,cluster_seed_9149
9926,38,0,cluster_seed_9149
9768,38,0,cluster_seed_9149
6840,38,0,cluster_seed_9149
1224,0,56,cluster_seed_1224
1219,56,39,cluster_seed_1224
1231,42,41,cluster_seed_1224
1247,42,41,cluster_seed_1224
2953,0,26,cluster_seed_1224
3122,32,8,cluster_seed_3122
3119,32,8,cluster_seed_3122
3001,8,56,cluster_seed_3122
9669,14,2,cluster_seed_3122
5794,52,73,cluster_seed_5794
649,73,41,cluster_seed_5794
9566,41,43,cluster_seed_5794
2207,45,39,cluster_seed_5794
5488,75,41,cluster_seed_5794
8181,13,38,cluster_seed_8181
2636,38,55,cluster_seed_8181
5310,48,73,cluster_seed_8181
3431,56,0,cluster_seed_8181
9471,0,33,cluster_seed_8181
9417,24,29,cluster_seed_9417
3742,29,37,cluster_seed_9417
384,56,39,cluster_seed_9417
5950,0,41,cluster_seed_9417
6681,2,7,cluster_seed_6681
6358,7,2,cluster_seed_6681
4190,2,39,cluster_seed_6681
6679,5,7,cluster_seed_6681
4453,56,30,cluster_seed_6681
1512,0,26,cluster_seed_1512
1519,26,0,cluster_seed_1512
5830,2,9,cluster_seed_1512
5828,0,7,cluster_seed_1512
5836,9,7,cluster_seed_1512
8791,23,22,cluster_seed_8791
4532,23,22,cluster_seed_8791
4531,23,22,cluster_seed_8791
6177,23,22,cluster_seed_8791
8792,23,22,cluster_seed_8791
7791,0,35,cluster_seed_7791
7793,35,0,cluster_seed_7791
8703,0,35,cluster_seed_7791
6449,0,34,cluster_seed_7791
5689,0,34,cluster_seed_7791
6517,0,37,cluster_seed_6517
6524,0,37,cluster_seed_6517
6526,0,37,cluster_seed_6517
6516,0,37,cluster_seed_6517
788,0,2,cluster_seed_6517
7887,37,29,cluster_seed_7887
3744,29,37,cluster_seed_7887
7874,0,37,cluster_seed_7887
9009,38,37,cluster_seed_7887
9833,0,37,cluster_seed_7887
6830,0,62,cluster_seed_6830
6826,0,62,cluster_seed_6830
6833,62,0,cluster_seed_6830
7116,41,63,cluster_seed_6830
7990,57,39,cluster_seed_6830
1068,49,41,cluster_seed_1068
1069,49,41,cluster_seed_1068
1049,41,48,cluster_seed_1068
1048,41,48,cluster_seed_1068
1070,49,47,cluster_seed_1068
1347,4,2,cluster_seed_1347
1345,4,2,cluster_seed_1347
7069,4,2,cluster_seed_1347
332,2,4,cluster_seed_1347
1587,4,28,cluster_seed_1347
4747,29,70,cluster_seed_4747
4319,70,62,cluster_seed_4747
4748,0,60,cluster_seed_4747
2511,41,0,cluster_seed_4747
6039,33,14,cluster_seed_6039
3148,14,0,cluster_seed_6039
7949,33,30,cluster_seed_6039
3150,14,33,cluster_seed_6039
3345,0,4,cluster_seed_6039
3817,0,1,cluster_seed_3817
3828,1,0,cluster_seed_3817
3825,0,1,cluster_seed_3817
945,0,34,cluster_seed_3817
3829,1,0,cluster_seed_3817
8446,0,29,cluster_seed_8446
8445,0,2,cluster_seed_8446
8444,0,29,cluster_seed_8446
8449,29,0,cluster_seed_8446
2658,36,26,cluster_seed_8446
6897,0,56,cluster_seed_6897
6895,0,56,cluster_seed_6897
6891,0,56,cluster_seed_6897
7629,0,5,cluster_seed_6897
5309,0,60,cluster_seed_5309
5301,0,60,cluster_seed_5309
5300,60,41,cluster_seed_5309
137,41,0,cluster_seed_5309
5708,0,56,cluster_seed_5309
31,7,2,cluster_seed_31
30,2,58,cluster_seed_31
5055,58,0,cluster_seed_31
5056,3,0,cluster_seed_31
9432,2,7,cluster_seed_31
5674,34,0,cluster_seed_5674
5669,0,34,cluster_seed_5674
1829,34,0,cluster_seed_5674
4386,6,0,cluster_seed_4386
4385,6,0,cluster_seed_4386
8379,6,0,cluster_seed_4386
3598,6,9,cluster_seed_4386
1590,6,9,cluster_seed_4386
29,0,20,cluster_seed_29
25,0,20,cluster_seed_29
3308,20,0,cluster_seed_29
7287,0,20,cluster_seed_29
3311,20,0,cluster_seed_29
4202,0,24,cluster_seed_4202
5572,24,0,cluster_seed_4202
4210,30,0,cluster_seed_4202
9934,30,31,cluster_seed_4202
1166,0,30,cluster_seed_4202
7507,2,75,cluster_seed_7507
9422,75,56,cluster_seed_7507
3911,63,2,cluster_seed_7507
674,39,63,cluster_seed_7507
8372,28,56,cluster_seed_7507
2067,27,0,cluster_seed_2067
9022,0,13,cluster_seed_2067
6100,0,39,cluster_seed_2067
2639,0,27,cluster_seed_2067
8169,0,56,cluster_seed_2067
106,0,41,cluster_seed_106
5601,0,7,cluster_seed_106
8894,6,0,cluster_seed_8894
8912,0,26,cluster_seed_8894
7693,6,0,cluster_seed_8894
8898,0,26,cluster_seed_8894
1248,6,0,cluster_seed_8894
8020,6,0,cluster_seed_8020
505,6,0,cluster_seed_8020
3995,0,6,cluster_seed_8020
4730,6,0,cluster_seed_8020
2232,6,0,cluster_seed_2232
2823,0,17,cluster_seed_2232
2826,17,0,cluster_seed_2232
8795,0,6,cluster_seed_2232
2828,0,17,cluster_seed_2232
993,41,15,cluster_seed_993
990,15,59,cluster_seed_993
991,59,15,cluster_seed_993
995,39,66,cluster_seed_993
9412,18,19,cluster_seed_9412
9409,18,19,cluster_seed_9412
5537,18,19,cluster_seed_9412
5545,18,19,cluster_seed_9412
5546,18,19,cluster_seed_9412
7058,60,58,cluster_seed_7058
7054,58,0,cluster_seed_7058
1921,1,3,cluster_seed_7058
9543,0,24,cluster_seed_7058
3979,71,56,cluster_seed_7058
6789,0,32,cluster_seed_6789
6791,0,32,cluster_seed_6789
6808,0,32,cluster_seed_6789
360,26,0,cluster_seed_360
349,0,24,cluster_seed_360
348,0,24,cluster_seed_360
346,0,24,cluster_seed_360
352,0,24,cluster_seed_360
304,50,45,cluster_seed_304
285,50,45,cluster_seed_304
283,50,45,cluster_seed_304
305,45,44,cluster_seed_304
7075,45,50,cluster_seed_304
2627,36,30,cluster_seed_2627
2761,30,24,cluster_seed_2627
6118,36,5,cluster_seed_2627
6417,30,0,cluster_seed_2627
7837,30,24,cluster_seed_2627
8965,46,60,cluster_seed_8965
8958,60,45,cluster_seed_8965
8963,46,60,cluster_seed_8965
8962,45,60,cluster_seed_8965
8966,46,60,cluster_seed_8965
4513,57,56,cluster_seed_4513
4494,56,71,cluster_seed_4513
3146,61,49,cluster_seed_4513
4507,73,0,cluster_seed_4513
1084,49,1,cluster_seed_4513
5910,38,0,cluster_seed_5910
3612,0,56,cluster_seed_5910
5894,56,0,cluster_seed_5910
3611,0,56,cluster_seed_5910
5893,32,38,cluster_seed_5910
8313,2,0,cluster_seed_8313
8320,0,2,cluster_seed_8313
8316,0,2,cluster_seed_8313
8319,0,2,cluster_seed_8313
8317,0,2,cluster_seed_8313
3100,18,57,cluster_seed_3100
1206,18,57,cluster_seed_3100
1207,18,57,cluster_seed_3100
2212,18,57,cluster_seed_3100
2213,18,57,cluster_seed_3100
3898,0,73,cluster_seed_3898
3927,73,63,cluster_seed_3898
3920,73,63,cluster_seed_3898
3928,73,63,cluster_seed_3898
3892,56,73,cluster_seed_3898
5440,73,0,cluster_seed_5440
8812,0,73,cluster_seed_5440
651,73,0,cluster_seed_5440
8989,43,0,cluster_seed_5440
5439,73,7,cluster_seed_5440
7930,49,39,cluster_seed_7930
7922,49,39,cluster_seed_7930
7906,39,49,cluster_seed_7930
7737,73,0,cluster_seed_7930
7913,39,49,cluster_seed_7930
621,32,38,cluster_seed_621
623,38,32,cluster_seed_621
2891,0,29,cluster_seed_621
3084,18,0,cluster_seed_621
7236,34,2,cluster_seed_621
7235,74,0,cluster_seed_7235
1140,0,2,cluster_seed_7235
4700,74,9,cluster_seed_7235
1141,0,2,cluster_seed_7235
713,1,38,cluster_seed_713
725,38,0,cluster_seed_713
715,1,0,cluster_seed_713
7716,41,0,cluster_seed_713
8403,6,9,cluster_seed_8403
4256,6,0,cluster_seed_8403
3601,9,6,cluster_seed_8403
2855,56,0,cluster_seed_2855
2844,0,45,cluster_seed_2855
3905,63,73,cluster_seed_2855
1950,63,0,cluster_seed_2855
2853,45,64,cluster_seed_2855
4269,7,0,cluster_seed_4269
4278,0,2,cluster_seed_4269
4279,0,2,cluster_seed_4269
6428,2,18,cluster_seed_4269
4470,24,18,cluster_seed_4269
2908,28,56,cluster_seed_2908
2907,28,56,cluster_seed_2908
843,51,54,cluster_seed_2908
3475,75,41,cluster_seed_2908
4516,12,2,cluster_seed_4516
4514,2,26,cluster_seed_4516
6113,2,0,cluster_seed_4516
4487,9,7,cluster_seed_4516
7252,1,2,cluster_seed_4516
1261,20,23,cluster_seed_1261
5993,20,23,cluster_seed_1261
1803,20,23,cluster_seed_1261
5994,20,23,cluster_seed_1261
6372,20,23,cluster_seed_1261
3160,17,0,cluster_seed_3160
3169,0,17,cluster_seed_3160
3167,17,0,cluster_seed_3160
3164,0,17,cluster_seed_3160
3162,0,17,cluster_seed_3160
970,49,47,cluster_seed_970
967,49,47,cluster_seed_970
5198,47,54,cluster_seed_5198
5200,47,54,cluster_seed_5198
5199,47,54,cluster_seed_5198
4653,54,42,cluster_seed_5198
3682,42,71,cluster_seed_5198
9202,30,24,cluster_seed_9202
551,24,0,cluster_seed_9202
487,2,56,cluster_seed_487
5746,56,75,cluster_seed_487
2986,56,0,cluster_seed_487
8565,56,50,cluster_seed_487
4851,0,24,cluster_seed_487
7907,39,49,cluster_seed_7907
7914,49,39,cluster_seed_7907
8342,25,0,cluster_seed_8342
8346,25,0,cluster_seed_8342
8341,25,0,cluster_seed_8342
8343,25,0,cluster_seed_8342
8326,0,25,cluster_seed_8342
3231,56,75,cluster_seed_3231
3233,75,0,cluster_seed_3231
3234,75,0,cluster_seed_3231
3239,45,41,cluster_seed_3231
3429,56,73,cluster_seed_3231
7932,39,56,cluster_seed_7932
7940,39,56,cluster_seed_7932
7939,39,56,cluster_seed_7932
7941,39,56,cluster_seed_7932
1692,56,60,cluster_seed_7932
7457,21,20,cluster_seed_7457
8461,21,20,cluster_seed_7457
9398,21,20,cluster_seed_7457
3751,21,20,cluster_seed_7457
7458,21,20,cluster_seed_7457
9783,47,49,cluster_seed_9783
9784,47,49,cluster_seed_9783
9787,47,49,cluster_seed_9783
9785,47,49,cluster_seed_9783
9788,47,49,cluster_seed_9783
5183,59,56,cluster_seed_5183
7730,56,73,cluster_seed_5183
7740,73,0,cluster_seed_5183
