vector_id,label,vector_path,image_id,object_id
e90a479e-ae18-412b-ac66-a1fe6c8b4990,2,/home/azureuser/capstone/embeddings/e90a479e-ae18-412b-ac66-a1fe6c8b4990.pt,71,1783107
7f571160-f3ae-4951-99e2-9e862612b5e8,3,/home/azureuser/capstone/embeddings/7f571160-f3ae-4951-99e2-9e862612b5e8.pt,71,1783702
2ad5ac14-388b-4137-ae77-6de554cfbd1d,2,/home/azureuser/capstone/embeddings/2ad5ac14-388b-4137-ae77-6de554cfbd1d.pt,71,2229703
bf405b0b-fb9f-4991-bd18-1ee2e1c452d9,2,/home/azureuser/capstone/embeddings/bf405b0b-fb9f-4991-bd18-1ee2e1c452d9.pt,71,2229707
a4442237-1ac0-499b-810e-7ff87e366058,6,/home/azureuser/capstone/embeddings/a4442237-1ac0-499b-810e-7ff87e366058.pt,72,598731
bad8f2e4-e82b-48f5-a6a0-2d5506886e9d,23,/home/azureuser/capstone/embeddings/bad8f2e4-e82b-48f5-a6a0-2d5506886e9d.pt,72,600276
436c7ad4-88fe-4fca-b846-9a18475b7a4e,3,/home/azureuser/capstone/embeddings/436c7ad4-88fe-4fca-b846-9a18475b7a4e.pt,73,246920
e5ac052b-509a-4a3a-ba60-1c89a41377cc,3,/home/azureuser/capstone/embeddings/e5ac052b-509a-4a3a-ba60-1c89a41377cc.pt,73,2047387
783a3bd1-de37-4b29-9dd3-63bdb938871c,16,/home/azureuser/capstone/embeddings/783a3bd1-de37-4b29-9dd3-63bdb938871c.pt,74,1774
ea432937-9cd3-414d-8bc2-cada6b851729,1,/home/azureuser/capstone/embeddings/ea432937-9cd3-414d-8bc2-cada6b851729.pt,74,128367
fdcfc516-2810-45b4-8895-dd4cb37a082b,0,/home/azureuser/capstone/embeddings/fdcfc516-2810-45b4-8895-dd4cb37a082b.pt,74,195946
fc22ac90-5950-46ae-b9e8-11f978cf27b2,0,/home/azureuser/capstone/embeddings/fc22ac90-5950-46ae-b9e8-11f978cf27b2.pt,74,253933
51cdeef8-f3df-4a23-863d-5ba63a3b8538,0,/home/azureuser/capstone/embeddings/51cdeef8-f3df-4a23-863d-5ba63a3b8538.pt,74,1225755
e339ac42-d724-4dd6-8e96-504bd2f769ed,0,/home/azureuser/capstone/embeddings/e339ac42-d724-4dd6-8e96-504bd2f769ed.pt,74,1733076
276b3361-86ba-42a2-9ca8-36cc70c59689,0,/home/azureuser/capstone/embeddings/276b3361-86ba-42a2-9ca8-36cc70c59689.pt,74,1747768
249fb1f7-4588-4ecd-941a-afed08afec54,0,/home/azureuser/capstone/embeddings/249fb1f7-4588-4ecd-941a-afed08afec54.pt,74,1751664
dcc2267e-4ec9-469f-a24c-7e9203bf1c28,0,/home/azureuser/capstone/embeddings/dcc2267e-4ec9-469f-a24c-7e9203bf1c28.pt,77,471474
8e206336-ee55-4353-b7f7-2ba8b2fcf9cb,0,/home/azureuser/capstone/embeddings/8e206336-ee55-4353-b7f7-2ba8b2fcf9cb.pt,77,502475
f42a29d7-ea98-4fde-9244-2109d7faf5b8,36,/home/azureuser/capstone/embeddings/f42a29d7-ea98-4fde-9244-2109d7faf5b8.pt,77,642036
4be8eab8-ed5e-4d37-8a6b-374d0db1ee0a,36,/home/azureuser/capstone/embeddings/4be8eab8-ed5e-4d37-8a6b-374d0db1ee0a.pt,77,1473417
8013fbb9-64e8-4f46-bfb1-5cd5a45ab326,0,/home/azureuser/capstone/embeddings/8013fbb9-64e8-4f46-bfb1-5cd5a45ab326.pt,77,1727807
78c733ed-9bce-4ae5-bd8b-2d11d3c9e20b,0,/home/azureuser/capstone/embeddings/78c733ed-9bce-4ae5-bd8b-2d11d3c9e20b.pt,77,1734810
16cf60ff-4404-47d4-92da-65b5ec3914ec,36,/home/azureuser/capstone/embeddings/16cf60ff-4404-47d4-92da-65b5ec3914ec.pt,77,1861309
29787c6d-aaec-481a-a3cc-c2cacd17ba04,0,/home/azureuser/capstone/embeddings/29787c6d-aaec-481a-a3cc-c2cacd17ba04.pt,77,2001992
342d5c97-bdfc-4f9b-9aa3-25b434c6703a,74,/home/azureuser/capstone/embeddings/342d5c97-bdfc-4f9b-9aa3-25b434c6703a.pt,78,338398
d693d690-685f-4a3e-81f8-3b1caee4c6df,4,/home/azureuser/capstone/embeddings/d693d690-685f-4a3e-81f8-3b1caee4c6df.pt,81,159757
de3e5e44-aca4-4f7f-8016-ad2d1c1542cc,0,/home/azureuser/capstone/embeddings/de3e5e44-aca4-4f7f-8016-ad2d1c1542cc.pt,86,185913
9c3a0cc6-f899-425d-929d-61a4819916cb,3,/home/azureuser/capstone/embeddings/9c3a0cc6-f899-425d-929d-61a4819916cb.pt,86,246117
ac6750d9-13d4-4895-81a9-a21678fabab4,26,/home/azureuser/capstone/embeddings/ac6750d9-13d4-4895-81a9-a21678fabab4.pt,86,1175151
5ef7b09d-2be7-45fb-9e21-874c89d4c09d,43,/home/azureuser/capstone/embeddings/5ef7b09d-2be7-45fb-9e21-874c89d4c09d.pt,89,694713
6d6145a9-799a-4df1-b111-94f356b63dc3,53,/home/azureuser/capstone/embeddings/6d6145a9-799a-4df1-b111-94f356b63dc3.pt,89,699325
54fabba0-1a27-42e1-afd9-0a5867be58ca,43,/home/azureuser/capstone/embeddings/54fabba0-1a27-42e1-afd9-0a5867be58ca.pt,89,699968
147292ce-6e9f-4896-a5c0-8498866f75f4,43,/home/azureuser/capstone/embeddings/147292ce-6e9f-4896-a5c0-8498866f75f4.pt,89,700345
b7028e25-fcb8-422a-a511-e0b271960c1a,43,/home/azureuser/capstone/embeddings/b7028e25-fcb8-422a-a511-e0b271960c1a.pt,89,700511
3468dbbb-c782-4f84-a03e-5e3b627e8482,46,/home/azureuser/capstone/embeddings/3468dbbb-c782-4f84-a03e-5e3b627e8482.pt,89,1126814
53dae5fb-0930-4369-943f-c2d6fe33473a,68,/home/azureuser/capstone/embeddings/53dae5fb-0930-4369-943f-c2d6fe33473a.pt,89,1640626
0eb16333-a299-4fa8-9915-a083db697f3c,73,/home/azureuser/capstone/embeddings/0eb16333-a299-4fa8-9915-a083db697f3c.pt,89,1651014
568ae465-afcf-42d7-9dd2-801cffc5be1f,73,/home/azureuser/capstone/embeddings/568ae465-afcf-42d7-9dd2-801cffc5be1f.pt,89,1651322
39d8d002-aa76-4c16-9f38-70f097ee5af2,73,/home/azureuser/capstone/embeddings/39d8d002-aa76-4c16-9f38-70f097ee5af2.pt,89,2196593
1c9d3f84-f6a5-4782-8926-bb2c50385cbd,42,/home/azureuser/capstone/embeddings/1c9d3f84-f6a5-4782-8926-bb2c50385cbd.pt,92,689750
aed296da-9a10-44f1-8b15-081d840aca8f,55,/home/azureuser/capstone/embeddings/aed296da-9a10-44f1-8b15-081d840aca8f.pt,92,1085306
3100a8da-bdf6-4f08-b36e-8506c57b08f4,2,/home/azureuser/capstone/embeddings/3100a8da-bdf6-4f08-b36e-8506c57b08f4.pt,94,346764
60358a22-c979-487c-a1b4-998c8008c975,78,/home/azureuser/capstone/embeddings/60358a22-c979-487c-a1b4-998c8008c975.pt,94,397096
339d581c-e014-49fd-82a8-c03f89d84941,16,/home/azureuser/capstone/embeddings/339d581c-e014-49fd-82a8-c03f89d84941.pt,109,13021
653ac5d5-98a7-4be4-9218-db3f4eea92da,0,/home/azureuser/capstone/embeddings/653ac5d5-98a7-4be4-9218-db3f4eea92da.pt,109,189352
290c7646-6921-4352-9ef6-6de044c52905,0,/home/azureuser/capstone/embeddings/290c7646-6921-4352-9ef6-6de044c52905.pt,109,190838
21dea02d-f833-496f-8200-9581e1966209,1,/home/azureuser/capstone/embeddings/21dea02d-f833-496f-8200-9581e1966209.pt,109,197534
13cacdc9-2e55-4aeb-975b-7fd88cee7f68,13,/home/azureuser/capstone/embeddings/13cacdc9-2e55-4aeb-975b-7fd88cee7f68.pt,109,573210
0276c1e9-a243-4e4f-9706-a9be67fa312e,13,/home/azureuser/capstone/embeddings/0276c1e9-a243-4e4f-9706-a9be67fa312e.pt,109,574352
81a0c48e-efdf-4c71-b880-f3074842f980,0,/home/azureuser/capstone/embeddings/81a0c48e-efdf-4c71-b880-f3074842f980.pt,109,1239923
3fc4d5f0-6c03-4b2d-ab6c-e9b9a4153df3,54,/home/azureuser/capstone/embeddings/3fc4d5f0-6c03-4b2d-ab6c-e9b9a4153df3.pt,109,2151449
348522b8-e6c0-4561-b8c6-7626f999add8,56,/home/azureuser/capstone/embeddings/348522b8-e6c0-4561-b8c6-7626f999add8.pt,110,380748
4f350c1c-95f0-4809-92ef-e27af3df72c3,56,/home/azureuser/capstone/embeddings/4f350c1c-95f0-4809-92ef-e27af3df72c3.pt,110,382067
420af1e7-86c5-4b3f-b786-527a4fdfafc4,42,/home/azureuser/capstone/embeddings/420af1e7-86c5-4b3f-b786-527a4fdfafc4.pt,110,688373
409027ae-acef-44d7-8a51-33fd9676de4f,43,/home/azureuser/capstone/embeddings/409027ae-acef-44d7-8a51-33fd9676de4f.pt,110,697859
5bede78b-76d0-4704-8f2b-2b2b5989f1dd,37,/home/azureuser/capstone/embeddings/5bede78b-76d0-4704-8f2b-2b2b5989f1dd.pt,110,1071249
f0921f4c-5eea-40b1-acb1-acc45ad7dd11,60,/home/azureuser/capstone/embeddings/f0921f4c-5eea-40b1-acb1-acc45ad7dd11.pt,110,1091692
be222a4b-e3aa-44eb-9bd8-08e4140ccd4b,29,/home/azureuser/capstone/embeddings/be222a4b-e3aa-44eb-9bd8-08e4140ccd4b.pt,110,1210262
3b586758-584b-49b5-8645-3fe17be08cc9,0,/home/azureuser/capstone/embeddings/3b586758-584b-49b5-8645-3fe17be08cc9.pt,110,1220393
9c67a799-2b7c-40bc-9a3a-65ac45e8c440,0,/home/azureuser/capstone/embeddings/9c67a799-2b7c-40bc-9a3a-65ac45e8c440.pt,110,1279416
a51bca7c-6381-4028-bbf0-b91a4785e9e9,9,/home/azureuser/capstone/embeddings/a51bca7c-6381-4028-bbf0-b91a4785e9e9.pt,110,1282543
44876107-b928-494a-9bb0-475b1283cea5,72,/home/azureuser/capstone/embeddings/44876107-b928-494a-9bb0-475b1283cea5.pt,110,1287271
2b3ace92-d465-4c7a-a3dd-3574b46edb60,77,/home/azureuser/capstone/embeddings/2b3ace92-d465-4c7a-a3dd-3574b46edb60.pt,110,1299043
bbe2ae5a-c898-4c61-a4cd-60fa43b49e35,0,/home/azureuser/capstone/embeddings/bbe2ae5a-c898-4c61-a4cd-60fa43b49e35.pt,110,1307291
5cd33cb4-40aa-47f6-bd1d-e47b2430b74b,0,/home/azureuser/capstone/embeddings/5cd33cb4-40aa-47f6-bd1d-e47b2430b74b.pt,110,1310041
52f1e8db-d27b-446f-b6c4-093988f08cbd,41,/home/azureuser/capstone/embeddings/52f1e8db-d27b-446f-b6c4-093988f08cbd.pt,110,1507708
7929b29e-25c1-45e3-8a3e-ed97440b62d4,56,/home/azureuser/capstone/embeddings/7929b29e-25c1-45e3-8a3e-ed97440b62d4.pt,110,1592423
3da399cf-0aed-4293-9c78-974763893402,56,/home/azureuser/capstone/embeddings/3da399cf-0aed-4293-9c78-974763893402.pt,110,1598290
da2de551-6cfa-4018-a787-9629e740d65d,60,/home/azureuser/capstone/embeddings/da2de551-6cfa-4018-a787-9629e740d65d.pt,110,1622630
5f45fbe4-fa07-4e46-823b-ce30d6b7aa7b,0,/home/azureuser/capstone/embeddings/5f45fbe4-fa07-4e46-823b-ce30d6b7aa7b.pt,110,1701180
a558da20-57c2-4588-a2a5-6662a9798b3a,0,/home/azureuser/capstone/embeddings/a558da20-57c2-4588-a2a5-6662a9798b3a.pt,110,1731435
b37adf51-891e-4d26-8e00-5f0ae4e9a8b2,60,/home/azureuser/capstone/embeddings/b37adf51-891e-4d26-8e00-5f0ae4e9a8b2.pt,110,1958634
a38af261-c08e-4d32-86f4-a1eab0e19fd9,41,/home/azureuser/capstone/embeddings/a38af261-c08e-4d32-86f4-a1eab0e19fd9.pt,110,2183563
92e01452-ccb8-4249-a3b6-473e397308e1,29,/home/azureuser/capstone/embeddings/92e01452-ccb8-4249-a3b6-473e397308e1.pt,110,2183968
84359e50-a478-45f5-ae52-98e42ef73fa9,41,/home/azureuser/capstone/embeddings/84359e50-a478-45f5-ae52-98e42ef73fa9.pt,110,2184010
6b47818e-0a14-4e5f-ad9c-60b7c2fccf0e,56,/home/azureuser/capstone/embeddings/6b47818e-0a14-4e5f-ad9c-60b7c2fccf0e.pt,113,382563
8ae3dd7d-a431-4a21-8173-a98b36bdb7fc,56,/home/azureuser/capstone/embeddings/8ae3dd7d-a431-4a21-8173-a98b36bdb7fc.pt,113,384638
40c48026-bf39-4c2f-96c6-eb934081e73a,0,/home/azureuser/capstone/embeddings/40c48026-bf39-4c2f-96c6-eb934081e73a.pt,113,505536
4b7f7c40-0aea-480f-8fd3-007595fd7bb5,41,/home/azureuser/capstone/embeddings/4b7f7c40-0aea-480f-8fd3-007595fd7bb5.pt,113,680959
92cbd17c-29ee-42ac-95a1-32b02476f6b3,41,/home/azureuser/capstone/embeddings/92cbd17c-29ee-42ac-95a1-32b02476f6b3.pt,113,683052
3d8a05c7-b69d-48b0-a651-e3c0002ef9da,43,/home/azureuser/capstone/embeddings/3d8a05c7-b69d-48b0-a651-e3c0002ef9da.pt,113,696866
c2395942-676d-490c-87d9-a83ccd81ee16,55,/home/azureuser/capstone/embeddings/c2395942-676d-490c-87d9-a83ccd81ee16.pt,113,1085865
dea025dd-5d52-414b-ac99-2d483b50d605,0,/home/azureuser/capstone/embeddings/dea025dd-5d52-414b-ac99-2d483b50d605.pt,113,1207747
d7e1ad83-11a9-44e8-9510-de08b9d5c73d,60,/home/azureuser/capstone/embeddings/d7e1ad83-11a9-44e8-9510-de08b9d5c73d.pt,113,1616846
566c668c-4a0b-4521-997c-938adfa19dab,0,/home/azureuser/capstone/embeddings/566c668c-4a0b-4521-997c-938adfa19dab.pt,113,1723247
afb16c40-eae0-4005-b91f-e8c478ac65db,59,/home/azureuser/capstone/embeddings/afb16c40-eae0-4005-b91f-e8c478ac65db.pt,113,2183358
c2f2dc74-22e4-407c-a508-d9634b768a4e,41,/home/azureuser/capstone/embeddings/c2f2dc74-22e4-407c-a508-d9634b768a4e.pt,113,2183655
00292fdb-6837-47cf-9da3-4051bd0b54f0,41,/home/azureuser/capstone/embeddings/00292fdb-6837-47cf-9da3-4051bd0b54f0.pt,113,2183822
19a22951-17f6-4d37-9df5-7c1c89cce40b,41,/home/azureuser/capstone/embeddings/19a22951-17f6-4d37-9df5-7c1c89cce40b.pt,113,2184008
3c70bae3-3ef0-4c6c-8ce5-79029e087ad5,50,/home/azureuser/capstone/embeddings/3c70bae3-3ef0-4c6c-8ce5-79029e087ad5.pt,113,2184090
47b33c2b-2d28-4fbe-af94-1bb4ff8db3cf,41,/home/azureuser/capstone/embeddings/47b33c2b-2d28-4fbe-af94-1bb4ff8db3cf.pt,113,2184104
6eeee1dd-763f-4868-a41c-bc31b2d40746,41,/home/azureuser/capstone/embeddings/6eeee1dd-763f-4868-a41c-bc31b2d40746.pt,113,2184118
97dad359-46a5-4d7f-b336-7f410efecc9e,41,/home/azureuser/capstone/embeddings/97dad359-46a5-4d7f-b336-7f410efecc9e.pt,113,2184135
b14422a1-4712-4e85-af67-6138fd533a65,58,/home/azureuser/capstone/embeddings/b14422a1-4712-4e85-af67-6138fd533a65.pt,127,24327
b0c76241-52ae-49d4-aabe-2225576f83d1,60,/home/azureuser/capstone/embeddings/b0c76241-52ae-49d4-aabe-2225576f83d1.pt,127,120400
2db9fb4d-afe8-4218-a5ff-f63de334075c,41,/home/azureuser/capstone/embeddings/2db9fb4d-afe8-4218-a5ff-f63de334075c.pt,127,671466
98cc06bb-4b15-40cc-9dfa-9406da5d32e9,43,/home/azureuser/capstone/embeddings/98cc06bb-4b15-40cc-9dfa-9406da5d32e9.pt,127,699378
8068d74c-7d67-4d3b-b816-1321e5657108,44,/home/azureuser/capstone/embeddings/8068d74c-7d67-4d3b-b816-1321e5657108.pt,127,707501
937cce3d-e759-4ec2-b536-86b80447004e,13,/home/azureuser/capstone/embeddings/937cce3d-e759-4ec2-b536-86b80447004e.pt,127,1084433
6d065b3f-7b1a-4ad1-b339-aa0d7aba9e6c,73,/home/azureuser/capstone/embeddings/6d065b3f-7b1a-4ad1-b339-aa0d7aba9e6c.pt,127,1137241
38189ab6-a67f-4abd-b1f5-d91802a6068b,13,/home/azureuser/capstone/embeddings/38189ab6-a67f-4abd-b1f5-d91802a6068b.pt,127,1394296
47c0b5ef-e22d-46b5-8886-9b3ae0c2d85f,13,/home/azureuser/capstone/embeddings/47c0b5ef-e22d-46b5-8886-9b3ae0c2d85f.pt,127,1397611
e600a8de-3d1e-4eb0-8df4-ef32abb41548,25,/home/azureuser/capstone/embeddings/e600a8de-3d1e-4eb0-8df4-ef32abb41548.pt,127,1425407
e7ec7567-edf6-4661-b399-31226d2a30a6,25,/home/azureuser/capstone/embeddings/e7ec7567-edf6-4661-b399-31226d2a30a6.pt,127,1426325
1c06f8a9-b2f7-4b77-9204-e3d47c51e679,26,/home/azureuser/capstone/embeddings/1c06f8a9-b2f7-4b77-9204-e3d47c51e679.pt,127,1430885
7418bef3-bb3c-4c7d-a56d-b22dc5cada66,0,/home/azureuser/capstone/embeddings/7418bef3-bb3c-4c7d-a56d-b22dc5cada66.pt,127,1710079
9b11f540-ea69-40e6-bbec-306cca480368,13,/home/azureuser/capstone/embeddings/9b11f540-ea69-40e6-bbec-306cca480368.pt,127,1811304
c6f0af45-216f-46a1-b91b-6a7fe456a4fd,13,/home/azureuser/capstone/embeddings/c6f0af45-216f-46a1-b91b-6a7fe456a4fd.pt,127,1812066
45b7fc7e-7123-44fc-84ca-979d380bb8c8,60,/home/azureuser/capstone/embeddings/45b7fc7e-7123-44fc-84ca-979d380bb8c8.pt,127,1966966
0013c11d-dd1b-4342-8a13-97fbff2984bb,25,/home/azureuser/capstone/embeddings/0013c11d-dd1b-4342-8a13-97fbff2984bb.pt,127,2074775
0cebd84d-a336-4a06-a21b-66f31e0a6bd6,59,/home/azureuser/capstone/embeddings/0cebd84d-a336-4a06-a21b-66f31e0a6bd6.pt,133,317921
bfe340f3-795f-4f50-b26a-221dd25189a7,77,/home/azureuser/capstone/embeddings/bfe340f3-795f-4f50-b26a-221dd25189a7.pt,133,1673328
51b94418-ac41-440a-9e0a-bb133a460fb0,0,/home/azureuser/capstone/embeddings/51b94418-ac41-440a-9e0a-bb133a460fb0.pt,136,500146
ad3adb09-19ff-433c-9756-2d0f5b95e707,0,/home/azureuser/capstone/embeddings/ad3adb09-19ff-433c-9756-2d0f5b95e707.pt,136,502933
0f7f3b64-333e-455b-b0b9-fe543ed68d46,23,/home/azureuser/capstone/embeddings/0f7f3b64-333e-455b-b0b9-fe543ed68d46.pt,136,596940
cd41f301-a596-4391-8472-6c4b734f7321,23,/home/azureuser/capstone/embeddings/cd41f301-a596-4391-8472-6c4b734f7321.pt,136,597046
bbb597c5-1414-4cbb-bcb1-47ca02888b59,72,/home/azureuser/capstone/embeddings/bbb597c5-1414-4cbb-bcb1-47ca02888b59.pt,138,332403
c7754a1c-e45d-4b5b-87cf-44608e1a06d5,74,/home/azureuser/capstone/embeddings/c7754a1c-e45d-4b5b-87cf-44608e1a06d5.pt,138,334392
224dde36-7c5f-48de-b843-1b90cc19af5b,45,/home/azureuser/capstone/embeddings/224dde36-7c5f-48de-b843-1b90cc19af5b.pt,138,714632
a9c8f7f9-e97b-4d96-951a-b361923ec6b6,69,/home/azureuser/capstone/embeddings/a9c8f7f9-e97b-4d96-951a-b361923ec6b6.pt,138,1121474
dab0ca24-b259-4049-a515-764f529c9ca4,71,/home/azureuser/capstone/embeddings/dab0ca24-b259-4049-a515-764f529c9ca4.pt,138,1132075
5b22faf1-516c-4419-b534-31099546a0fc,58,/home/azureuser/capstone/embeddings/5b22faf1-516c-4419-b534-31099546a0fc.pt,138,1609558
95ebab55-11ec-4fbd-b064-011fa815bf9a,75,/home/azureuser/capstone/embeddings/95ebab55-11ec-4fbd-b064-011fa815bf9a.pt,138,1670100
4667c8de-afb0-4703-96b8-b36f2d79a418,23,/home/azureuser/capstone/embeddings/4667c8de-afb0-4703-96b8-b36f2d79a418.pt,142,82331
