index,original_label,new_label,reason
322,0,57,boundary_cluster_seed_322
320,57,58,boundary_cluster_seed_322
331,58,57,boundary_cluster_seed_322
326,65,0,boundary_cluster_seed_322
566,27,24,boundary_cluster_seed_322
6584,25,74,boundary_cluster_seed_6584
6593,74,25,boundary_cluster_seed_6584
6580,25,0,boundary_cluster_seed_6584
6573,0,24,boundary_cluster_seed_6584
6569,0,24,boundary_cluster_seed_6584
6899,17,0,boundary_cluster_seed_6899
6900,0,17,boundary_cluster_seed_6899
2335,17,0,boundary_cluster_seed_6899
9067,1,60,boundary_cluster_seed_6899
3064,14,0,boundary_cluster_seed_6899
3939,42,51,boundary_cluster_seed_3939
3951,51,50,boundary_cluster_seed_3939
3965,51,50,boundary_cluster_seed_3939
3956,50,51,boundary_cluster_seed_3939
846,51,41,boundary_cluster_seed_3939
2169,41,60,boundary_cluster_seed_2169
2170,60,18,boundary_cluster_seed_2169
5867,41,24,boundary_cluster_seed_2169
8057,0,55,boundary_cluster_seed_2169
1038,75,56,boundary_cluster_seed_2169
4012,0,42,boundary_cluster_seed_4012
4018,42,56,boundary_cluster_seed_4012
4020,56,0,boundary_cluster_seed_4012
1232,43,55,boundary_cluster_seed_4012
1280,52,48,boundary_cluster_seed_1280
1271,48,60,boundary_cluster_seed_1280
3799,60,52,boundary_cluster_seed_1280
1268,60,48,boundary_cluster_seed_1280
3798,52,48,boundary_cluster_seed_1280
495,51,45,boundary_cluster_seed_495
494,45,51,boundary_cluster_seed_495
498,51,50,boundary_cluster_seed_495
849,51,45,boundary_cluster_seed_495
7789,51,53,boundary_cluster_seed_495
6179,6,23,boundary_cluster_seed_6179
8793,23,0,boundary_cluster_seed_6179
5286,0,2,boundary_cluster_seed_6179
5282,2,3,boundary_cluster_seed_6179
5289,3,2,boundary_cluster_seed_6179
7192,0,41,boundary_cluster_seed_7192
7190,41,34,boundary_cluster_seed_7192
7149,28,0,boundary_cluster_seed_7192
9665,14,0,boundary_cluster_seed_7192
7193,0,55,boundary_cluster_seed_7192
2184,55,60,boundary_cluster_seed_2184
2185,60,48,boundary_cluster_seed_2184
2631,48,60,boundary_cluster_seed_2184
2632,60,45,boundary_cluster_seed_2184
1819,55,48,boundary_cluster_seed_2184
580,16,29,boundary_cluster_seed_580
581,29,16,boundary_cluster_seed_580
7717,16,29,boundary_cluster_seed_580
4022,16,29,boundary_cluster_seed_580
5369,16,29,boundary_cluster_seed_580
8226,9,0,boundary_cluster_seed_8226
8228,0,1,boundary_cluster_seed_8226
8222,0,1,boundary_cluster_seed_8226
8221,0,1,boundary_cluster_seed_8226
8246,0,1,boundary_cluster_seed_8226
6231,0,30,boundary_cluster_seed_6231
6222,30,14,boundary_cluster_seed_6231
6236,30,14,boundary_cluster_seed_6231
1572,0,31,boundary_cluster_seed_6231
1573,31,30,boundary_cluster_seed_6231
2377,34,32,boundary_cluster_seed_2377
8186,32,35,boundary_cluster_seed_2377
8189,35,32,boundary_cluster_seed_2377
7237,35,32,boundary_cluster_seed_2377
8696,35,0,boundary_cluster_seed_2377
13,25,0,boundary_cluster_seed_13
14,0,26,boundary_cluster_seed_13
2292,25,73,boundary_cluster_seed_13
2681,0,27,boundary_cluster_seed_13
3139,0,37,boundary_cluster_seed_13
1223,0,40,boundary_cluster_seed_1223
1237,40,55,boundary_cluster_seed_1223
1228,41,42,boundary_cluster_seed_1223
1234,55,56,boundary_cluster_seed_1223
6150,71,44,boundary_cluster_seed_6150
6155,44,69,boundary_cluster_seed_6150
6154,39,41,boundary_cluster_seed_6150
6146,41,39,boundary_cluster_seed_6150
1891,60,47,boundary_cluster_seed_6150
480,40,0,boundary_cluster_seed_480
479,0,40,boundary_cluster_seed_480
412,0,40,boundary_cluster_seed_480
1988,58,0,boundary_cluster_seed_1988
1984,0,41,boundary_cluster_seed_1988
1986,41,0,boundary_cluster_seed_1988
3967,39,0,boundary_cluster_seed_1988
3977,39,0,boundary_cluster_seed_1988
6956,50,42,boundary_cluster_seed_6956
6950,42,41,boundary_cluster_seed_6956
492,41,50,boundary_cluster_seed_6956
6957,50,51,boundary_cluster_seed_6956
4804,0,24,boundary_cluster_seed_4804
4809,24,0,boundary_cluster_seed_4804
4802,0,67,boundary_cluster_seed_4804
2269,67,26,boundary_cluster_seed_4804
9992,2,0,boundary_cluster_seed_4804
3231,56,75,boundary_cluster_seed_3231
3233,75,0,boundary_cluster_seed_3231
3234,75,0,boundary_cluster_seed_3231
3239,45,41,boundary_cluster_seed_3231
3429,56,73,boundary_cluster_seed_3231
5805,24,26,boundary_cluster_seed_5805
5807,26,24,boundary_cluster_seed_5805
5806,24,26,boundary_cluster_seed_5805
5808,26,24,boundary_cluster_seed_5805
6615,60,56,boundary_cluster_seed_5805
3377,0,3,boundary_cluster_seed_3377
3382,3,7,boundary_cluster_seed_3377
3379,3,0,boundary_cluster_seed_3377
3367,3,0,boundary_cluster_seed_3377
3355,7,3,boundary_cluster_seed_3377
1603,48,60,boundary_cluster_seed_1603
1611,60,56,boundary_cluster_seed_1603
5261,48,60,boundary_cluster_seed_1603
1606,56,60,boundary_cluster_seed_1603
2172,48,51,boundary_cluster_seed_1603
2935,0,17,boundary_cluster_seed_2935
2934,17,2,boundary_cluster_seed_2935
3450,17,2,boundary_cluster_seed_2935
7135,0,17,boundary_cluster_seed_2935
9237,17,0,boundary_cluster_seed_2935
9865,45,60,boundary_cluster_seed_9865
9863,60,45,boundary_cluster_seed_9865
4045,45,50,boundary_cluster_seed_9865
845,51,50,boundary_cluster_seed_9865
848,51,50,boundary_cluster_seed_9865
7828,0,67,boundary_cluster_seed_7828
7827,67,0,boundary_cluster_seed_7828
9909,3,36,boundary_cluster_seed_7828
7829,0,36,boundary_cluster_seed_7828
4127,0,24,boundary_cluster_seed_7828
9086,1,2,boundary_cluster_seed_9086
9090,2,9,boundary_cluster_seed_9086
9087,2,36,boundary_cluster_seed_9086
9091,2,9,boundary_cluster_seed_9086
9089,2,9,boundary_cluster_seed_9086
1625,57,73,boundary_cluster_seed_1625
6772,73,57,boundary_cluster_seed_1625
7494,73,57,boundary_cluster_seed_1625
7445,0,71,boundary_cluster_seed_1625
6779,73,57,boundary_cluster_seed_1625
7996,56,39,boundary_cluster_seed_7996
8001,39,56,boundary_cluster_seed_7996
8005,0,65,boundary_cluster_seed_7996
8002,58,28,boundary_cluster_seed_7996
5212,28,24,boundary_cluster_seed_7996
172,48,46,boundary_cluster_seed_172
171,46,60,boundary_cluster_seed_172
170,60,46,boundary_cluster_seed_172
1314,48,60,boundary_cluster_seed_172
7714,53,60,boundary_cluster_seed_172
4403,0,77,boundary_cluster_seed_4403
4404,77,13,boundary_cluster_seed_4403
4136,13,0,boundary_cluster_seed_4403
7489,73,58,boundary_cluster_seed_4403
5531,77,58,boundary_cluster_seed_4403
3659,0,56,boundary_cluster_seed_3659
3664,56,0,boundary_cluster_seed_3659
3663,60,29,boundary_cluster_seed_3659
576,24,0,boundary_cluster_seed_3659
9126,28,52,boundary_cluster_seed_3659
5999,0,28,boundary_cluster_seed_5999
6002,28,2,boundary_cluster_seed_5999
6003,28,2,boundary_cluster_seed_5999
6000,28,46,boundary_cluster_seed_5999
6007,28,46,boundary_cluster_seed_5999
6706,57,15,boundary_cluster_seed_6706
6704,15,60,boundary_cluster_seed_6706
5624,15,57,boundary_cluster_seed_6706
8198,15,57,boundary_cluster_seed_6706
9548,27,57,boundary_cluster_seed_6706
8009,58,45,boundary_cluster_seed_8009
8014,45,56,boundary_cluster_seed_8009
8010,56,45,boundary_cluster_seed_8009
1031,58,56,boundary_cluster_seed_8009
1599,74,58,boundary_cluster_seed_8009
8981,61,71,boundary_cluster_seed_8981
8982,71,61,boundary_cluster_seed_8981
1391,71,61,boundary_cluster_seed_8981
3145,71,39,boundary_cluster_seed_8981
1043,61,71,boundary_cluster_seed_8981
5981,16,13,boundary_cluster_seed_5981
5985,13,0,boundary_cluster_seed_5981
94,13,14,boundary_cluster_seed_5981
4470,24,2,boundary_cluster_seed_5981
9672,36,26,boundary_cluster_seed_5981
2708,0,63,boundary_cluster_seed_2708
2710,63,56,boundary_cluster_seed_2708
1953,66,41,boundary_cluster_seed_2708
9735,63,66,boundary_cluster_seed_2708
7220,75,73,boundary_cluster_seed_2708
728,5,0,boundary_cluster_seed_728
731,0,5,boundary_cluster_seed_728
729,0,5,boundary_cluster_seed_728
8518,5,0,boundary_cluster_seed_728
8568,5,0,boundary_cluster_seed_728
6668,56,0,boundary_cluster_seed_6668
6650,0,32,boundary_cluster_seed_6668
6378,0,32,boundary_cluster_seed_6668
6386,0,32,boundary_cluster_seed_6668
6377,0,32,boundary_cluster_seed_6668
3359,0,3,boundary_cluster_seed_3359
3376,3,0,boundary_cluster_seed_3359
3385,3,0,boundary_cluster_seed_3359
3366,3,0,boundary_cluster_seed_3359
847,45,50,boundary_cluster_seed_847
840,50,51,boundary_cluster_seed_847
851,51,45,boundary_cluster_seed_847
5386,0,48,boundary_cluster_seed_5386
5422,48,0,boundary_cluster_seed_5386
5384,32,48,boundary_cluster_seed_5386
5399,0,48,boundary_cluster_seed_5386
5401,41,52,boundary_cluster_seed_5386
4123,27,0,boundary_cluster_seed_4123
4125,0,26,boundary_cluster_seed_4123
902,0,26,boundary_cluster_seed_4123
5675,0,30,boundary_cluster_seed_4123
4745,41,39,boundary_cluster_seed_4123
2831,0,34,boundary_cluster_seed_2831
2836,34,35,boundary_cluster_seed_2831
4940,0,32,boundary_cluster_seed_2831
2838,35,67,boundary_cluster_seed_2831
891,0,29,boundary_cluster_seed_2831
5468,53,60,boundary_cluster_seed_5468
5464,60,53,boundary_cluster_seed_5468
596,53,60,boundary_cluster_seed_5468
4000,53,0,boundary_cluster_seed_5468
8476,2,7,boundary_cluster_seed_8476
8477,7,0,boundary_cluster_seed_8476
7007,0,75,boundary_cluster_seed_8476
376,0,24,boundary_cluster_seed_8476
7102,0,2,boundary_cluster_seed_8476
3203,38,0,boundary_cluster_seed_3203
3202,0,58,boundary_cluster_seed_3203
9011,0,58,boundary_cluster_seed_3203
622,0,58,boundary_cluster_seed_3203
1413,0,38,boundary_cluster_seed_3203
9577,13,0,boundary_cluster_seed_9577
9593,0,17,boundary_cluster_seed_9577
9587,0,17,boundary_cluster_seed_9577
9581,0,2,boundary_cluster_seed_9577
9575,13,17,boundary_cluster_seed_9577
9394,60,55,boundary_cluster_seed_9394
9393,55,56,boundary_cluster_seed_9394
8078,56,48,boundary_cluster_seed_9394
8440,55,45,boundary_cluster_seed_9394
2208,69,53,boundary_cluster_seed_9394
5611,26,0,boundary_cluster_seed_5611
5598,0,1,boundary_cluster_seed_5611
5609,0,1,boundary_cluster_seed_5611
5600,0,1,boundary_cluster_seed_5611
8893,0,26,boundary_cluster_seed_5611
6451,35,56,boundary_cluster_seed_6451
5666,56,0,boundary_cluster_seed_6451
5690,0,56,boundary_cluster_seed_6451
6879,0,2,boundary_cluster_seed_6451
8397,0,2,boundary_cluster_seed_6451
1246,42,43,boundary_cluster_seed_1246
1239,43,42,boundary_cluster_seed_1246
1238,42,45,boundary_cluster_seed_1246
1229,41,42,boundary_cluster_seed_1246
1227,41,42,boundary_cluster_seed_1246
7537,9,11,boundary_cluster_seed_7537
7535,11,0,boundary_cluster_seed_7537
1505,2,67,boundary_cluster_seed_7537
7051,1,67,boundary_cluster_seed_7537
6143,0,2,boundary_cluster_seed_7537
4024,2,7,boundary_cluster_seed_4024
4027,7,16,boundary_cluster_seed_4024
4026,16,7,boundary_cluster_seed_4024
938,2,7,boundary_cluster_seed_4024
2789,2,0,boundary_cluster_seed_4024
9574,13,0,boundary_cluster_seed_9574
9578,0,30,boundary_cluster_seed_9574
9579,0,30,boundary_cluster_seed_9574
4694,56,0,boundary_cluster_seed_9574
2820,6,0,boundary_cluster_seed_9574
5801,39,40,boundary_cluster_seed_5801
5804,40,57,boundary_cluster_seed_5801
5802,57,40,boundary_cluster_seed_5801
7577,0,20,boundary_cluster_seed_7577
3317,20,0,boundary_cluster_seed_7577
3313,20,0,boundary_cluster_seed_7577
2058,8,0,boundary_cluster_seed_7577
3485,8,20,boundary_cluster_seed_7577
7755,53,0,boundary_cluster_seed_7755
7754,0,72,boundary_cluster_seed_7755
117,60,42,boundary_cluster_seed_7755
101,53,42,boundary_cluster_seed_7755
538,0,32,boundary_cluster_seed_538
534,32,0,boundary_cluster_seed_538
536,0,32,boundary_cluster_seed_538
535,0,32,boundary_cluster_seed_538
6796,0,2,boundary_cluster_seed_538
153,13,26,boundary_cluster_seed_153
150,26,73,boundary_cluster_seed_153
145,73,60,boundary_cluster_seed_153
140,60,73,boundary_cluster_seed_153
143,44,43,boundary_cluster_seed_153
3253,72,2,boundary_cluster_seed_3253
3254,2,9,boundary_cluster_seed_3253
9884,2,0,boundary_cluster_seed_3253
9886,2,0,boundary_cluster_seed_3253
6371,12,2,boundary_cluster_seed_3253
8958,60,45,boundary_cluster_seed_8958
8962,45,46,boundary_cluster_seed_8958
8965,46,45,boundary_cluster_seed_8958
8966,46,45,boundary_cluster_seed_8958
8963,46,45,boundary_cluster_seed_8958
5669,0,34,boundary_cluster_seed_5669
5674,34,0,boundary_cluster_seed_5669
6888,0,2,boundary_cluster_seed_5669
5689,0,2,boundary_cluster_seed_5669
1829,34,0,boundary_cluster_seed_5669
1825,0,39,boundary_cluster_seed_1825
1835,39,0,boundary_cluster_seed_1825
678,32,34,boundary_cluster_seed_1825
7553,0,35,boundary_cluster_seed_1825
4441,46,54,boundary_cluster_seed_4441
4380,54,51,boundary_cluster_seed_4441
649,73,41,boundary_cluster_seed_4441
9324,51,45,boundary_cluster_seed_4441
6909,60,45,boundary_cluster_seed_4441
6296,42,48,boundary_cluster_seed_6296
6294,48,0,boundary_cluster_seed_6296
6295,0,48,boundary_cluster_seed_6296
1307,0,29,boundary_cluster_seed_1307
5619,29,7,boundary_cluster_seed_1307
1306,29,0,boundary_cluster_seed_1307
1309,7,0,boundary_cluster_seed_1307
4464,0,24,boundary_cluster_seed_1307
8989,43,73,boundary_cluster_seed_8989
5440,73,0,boundary_cluster_seed_8989
8812,0,73,boundary_cluster_seed_8989
4398,7,73,boundary_cluster_seed_8989
6439,2,56,boundary_cluster_seed_8989
2472,0,26,boundary_cluster_seed_2472
2497,26,56,boundary_cluster_seed_2472
2487,56,26,boundary_cluster_seed_2472
2503,0,39,boundary_cluster_seed_2472
2474,39,63,boundary_cluster_seed_2472
6563,26,25,boundary_cluster_seed_6563
6585,25,0,boundary_cluster_seed_6563
6572,0,25,boundary_cluster_seed_6563
6589,0,25,boundary_cluster_seed_6563
6575,0,25,boundary_cluster_seed_6563
8491,0,26,boundary_cluster_seed_8491
8506,26,0,boundary_cluster_seed_8491
8497,0,25,boundary_cluster_seed_8491
4192,0,2,boundary_cluster_seed_8491
8480,2,26,boundary_cluster_seed_8491
5109,66,62,boundary_cluster_seed_5109
5126,62,66,boundary_cluster_seed_5109
5112,62,66,boundary_cluster_seed_5109
9740,66,40,boundary_cluster_seed_5109
2405,56,16,boundary_cluster_seed_2405
2404,16,56,boundary_cluster_seed_2405
7668,57,16,boundary_cluster_seed_2405
8614,16,15,boundary_cluster_seed_2405
7669,16,0,boundary_cluster_seed_2405
8938,34,0,boundary_cluster_seed_8938
8935,0,2,boundary_cluster_seed_8938
8934,0,35,boundary_cluster_seed_8938
7547,0,35,boundary_cluster_seed_8938
7559,0,35,boundary_cluster_seed_8938
7322,0,2,boundary_cluster_seed_7322
7328,2,13,boundary_cluster_seed_7322
7318,13,2,boundary_cluster_seed_7322
2210,37,0,boundary_cluster_seed_7322
7154,0,37,boundary_cluster_seed_7322
9204,24,0,boundary_cluster_seed_9204
9194,0,26,boundary_cluster_seed_9204
2258,0,30,boundary_cluster_seed_9204
2259,0,30,boundary_cluster_seed_9204
2255,0,26,boundary_cluster_seed_9204
9689,8,0,boundary_cluster_seed_9689
9693,0,39,boundary_cluster_seed_9689
3906,63,69,boundary_cluster_seed_9689
2486,56,0,boundary_cluster_seed_9689
9702,0,39,boundary_cluster_seed_9689
6313,0,40,boundary_cluster_seed_6313
6316,40,0,boundary_cluster_seed_6313
6320,0,63,boundary_cluster_seed_6313
4887,0,26,boundary_cluster_seed_6313
4996,0,24,boundary_cluster_seed_6313
1592,9,6,boundary_cluster_seed_1592
1590,6,0,boundary_cluster_seed_1592
49,2,0,boundary_cluster_seed_1592
34,2,0,boundary_cluster_seed_1592
1360,0,2,boundary_cluster_seed_1592
8539,39,43,boundary_cluster_seed_8539
262,43,73,boundary_cluster_seed_8539
83,73,43,boundary_cluster_seed_8539
7351,73,43,boundary_cluster_seed_8539
2878,56,57,boundary_cluster_seed_8539
4295,0,33,boundary_cluster_seed_4295
4300,33,14,boundary_cluster_seed_4295
4311,33,0,boundary_cluster_seed_4295
9459,34,2,boundary_cluster_seed_4295
4307,33,0,boundary_cluster_seed_4295
6614,56,41,boundary_cluster_seed_6614
6602,41,60,boundary_cluster_seed_6614
6598,60,41,boundary_cluster_seed_6614
6610,41,45,boundary_cluster_seed_6614
6595,56,63,boundary_cluster_seed_6614
5961,17,0,boundary_cluster_seed_5961
5966,0,17,boundary_cluster_seed_5961
5964,0,17,boundary_cluster_seed_5961
5962,17,0,boundary_cluster_seed_5961
5967,0,17,boundary_cluster_seed_5961
2529,40,41,boundary_cluster_seed_2529
9960,0,40,boundary_cluster_seed_2529
4715,0,9,boundary_cluster_seed_2529
4121,0,41,boundary_cluster_seed_2529
9012,0,56,boundary_cluster_seed_9012
9025,56,0,boundary_cluster_seed_9012
9024,56,0,boundary_cluster_seed_9012
9021,0,56,boundary_cluster_seed_9012
3619,0,56,boundary_cluster_seed_9012
9551,0,25,boundary_cluster_seed_9551
9552,25,0,boundary_cluster_seed_9551
9550,57,25,boundary_cluster_seed_9551
7152,0,26,boundary_cluster_seed_9551
5625,57,15,boundary_cluster_seed_5625
865,15,57,boundary_cluster_seed_5625
9287,15,28,boundary_cluster_seed_5625
2724,40,75,boundary_cluster_seed_2724
2743,75,56,boundary_cluster_seed_2724
2728,75,56,boundary_cluster_seed_2724
2742,47,56,boundary_cluster_seed_2724
2738,56,75,boundary_cluster_seed_2724
7870,60,53,boundary_cluster_seed_7870
7869,53,55,boundary_cluster_seed_7870
2171,60,45,boundary_cluster_seed_7870
3417,55,45,boundary_cluster_seed_7870
725,38,1,boundary_cluster_seed_725
713,1,41,boundary_cluster_seed_725
1721,0,41,boundary_cluster_seed_725
5900,38,0,boundary_cluster_seed_725
9013,0,2,boundary_cluster_seed_725
1143,25,0,boundary_cluster_seed_1143
1147,0,19,boundary_cluster_seed_1143
1145,2,13,boundary_cluster_seed_1143
1216,58,0,boundary_cluster_seed_1143
3175,39,45,boundary_cluster_seed_3175
3176,45,39,boundary_cluster_seed_3175
3174,39,41,boundary_cluster_seed_3175
3177,71,39,boundary_cluster_seed_3175
3144,71,56,boundary_cluster_seed_3144
9121,73,66,boundary_cluster_seed_3144
6617,56,63,boundary_cluster_seed_3144
5167,0,73,boundary_cluster_seed_5167
5170,73,45,boundary_cluster_seed_5167
5166,57,59,boundary_cluster_seed_5167
2875,0,59,boundary_cluster_seed_5167
5176,73,0,boundary_cluster_seed_5167
6562,26,0,boundary_cluster_seed_6562
6574,0,24,boundary_cluster_seed_6562
6560,1,0,boundary_cluster_seed_6562
6570,0,24,boundary_cluster_seed_6562
6578,24,25,boundary_cluster_seed_6562
1917,1,7,boundary_cluster_seed_1917
4486,7,0,boundary_cluster_seed_1917
1136,60,26,boundary_cluster_seed_1917
1879,26,0,boundary_cluster_seed_1917
911,0,7,boundary_cluster_seed_1917
9896,58,75,boundary_cluster_seed_9896
9902,75,15,boundary_cluster_seed_9896
877,77,59,boundary_cluster_seed_9896
9905,41,15,boundary_cluster_seed_9896
883,77,59,boundary_cluster_seed_9896
9400,41,44,boundary_cluster_seed_9400
9401,44,45,boundary_cluster_seed_9400
9402,75,58,boundary_cluster_seed_9400
9404,45,58,boundary_cluster_seed_9400
4216,42,45,boundary_cluster_seed_9400
7898,0,64,boundary_cluster_seed_7898
8906,0,26,boundary_cluster_seed_7898
3553,0,55,boundary_cluster_seed_3553
3561,55,0,boundary_cluster_seed_3553
3566,55,0,boundary_cluster_seed_3553
3559,55,0,boundary_cluster_seed_3553
3565,55,0,boundary_cluster_seed_3553
2646,41,39,boundary_cluster_seed_2646
2643,39,60,boundary_cluster_seed_2646
2642,39,60,boundary_cluster_seed_2646
2648,56,39,boundary_cluster_seed_2646
2644,57,39,boundary_cluster_seed_2646
2077,4,2,boundary_cluster_seed_2077
2081,2,4,boundary_cluster_seed_2077
2076,2,4,boundary_cluster_seed_2077
2075,2,4,boundary_cluster_seed_2077
2074,2,4,boundary_cluster_seed_2077
6398,0,1,boundary_cluster_seed_6398
6396,1,0,boundary_cluster_seed_6398
6412,1,0,boundary_cluster_seed_6398
6407,1,0,boundary_cluster_seed_6398
6399,0,1,boundary_cluster_seed_6398
99,42,43,boundary_cluster_seed_99
100,43,42,boundary_cluster_seed_99
1046,46,49,boundary_cluster_seed_99
6719,53,60,boundary_cluster_seed_6719
6715,60,53,boundary_cluster_seed_6719
6085,53,60,boundary_cluster_seed_6719
6717,42,43,boundary_cluster_seed_6719
6959,53,60,boundary_cluster_seed_6719
1376,24,1,boundary_cluster_seed_1376
1375,1,0,boundary_cluster_seed_1376
1367,0,1,boundary_cluster_seed_1376
354,0,24,boundary_cluster_seed_1376
1286,2,32,boundary_cluster_seed_1376
620,55,27,boundary_cluster_seed_620
618,27,43,boundary_cluster_seed_620
4652,54,51,boundary_cluster_seed_620
4319,70,62,boundary_cluster_seed_620
4810,36,44,boundary_cluster_seed_620
4321,6,0,boundary_cluster_seed_4321
8901,0,26,boundary_cluster_seed_4321
8911,0,26,boundary_cluster_seed_4321
8903,0,26,boundary_cluster_seed_4321
5641,38,32,boundary_cluster_seed_5641
5637,32,0,boundary_cluster_seed_5641
5639,0,2,boundary_cluster_seed_5641
2203,38,0,boundary_cluster_seed_5641
613,32,38,boundary_cluster_seed_5641
3180,0,54,boundary_cluster_seed_3180
3181,54,52,boundary_cluster_seed_3180
7491,73,58,boundary_cluster_seed_3180
104,0,56,boundary_cluster_seed_3180
7703,41,45,boundary_cluster_seed_7703
7711,45,41,boundary_cluster_seed_7703
7702,39,71,boundary_cluster_seed_7703
7704,41,45,boundary_cluster_seed_7703
7712,45,41,boundary_cluster_seed_7703
1664,27,67,boundary_cluster_seed_1664
1679,67,0,boundary_cluster_seed_1664
1663,27,67,boundary_cluster_seed_1664
1667,0,67,boundary_cluster_seed_1664
1671,0,67,boundary_cluster_seed_1664
7646,8,0,boundary_cluster_seed_7646
7648,0,8,boundary_cluster_seed_7646
7658,0,25,boundary_cluster_seed_7646
7650,0,25,boundary_cluster_seed_7646
7653,25,0,boundary_cluster_seed_7646
7675,45,71,boundary_cluster_seed_7675
7674,71,39,boundary_cluster_seed_7675
7568,39,71,boundary_cluster_seed_7675
7564,39,71,boundary_cluster_seed_7675
7565,39,71,boundary_cluster_seed_7675
4044,45,50,boundary_cluster_seed_4044
4051,50,60,boundary_cluster_seed_4044
4043,60,50,boundary_cluster_seed_4044
4055,50,60,boundary_cluster_seed_4044
4046,50,60,boundary_cluster_seed_4044
1509,28,0,boundary_cluster_seed_1509
1516,0,24,boundary_cluster_seed_1509
1521,0,24,boundary_cluster_seed_1509
1522,24,0,boundary_cluster_seed_1509
1517,0,24,boundary_cluster_seed_1509
9297,75,39,boundary_cluster_seed_9297
9294,39,76,boundary_cluster_seed_9297
9292,39,76,boundary_cluster_seed_9297
9291,76,39,boundary_cluster_seed_9297
807,79,41,boundary_cluster_seed_9297
4770,32,0,boundary_cluster_seed_4770
4768,0,26,boundary_cluster_seed_4770
4764,0,26,boundary_cluster_seed_4770
4767,0,26,boundary_cluster_seed_4770
6797,0,2,boundary_cluster_seed_4770
8404,0,29,boundary_cluster_seed_8404
8405,29,36,boundary_cluster_seed_8404
890,0,29,boundary_cluster_seed_8404
9458,0,2,boundary_cluster_seed_8404
2658,36,26,boundary_cluster_seed_8404
7551,34,35,boundary_cluster_seed_7551
7552,35,0,boundary_cluster_seed_7551
7548,0,35,boundary_cluster_seed_7551
7545,0,35,boundary_cluster_seed_7551
8693,0,35,boundary_cluster_seed_8693
3458,0,35,boundary_cluster_seed_8693
8705,0,34,boundary_cluster_seed_8693
8686,35,0,boundary_cluster_seed_8693
6047,41,0,boundary_cluster_seed_6047
1764,0,56,boundary_cluster_seed_6047
7525,15,59,boundary_cluster_seed_6047
9741,74,51,boundary_cluster_seed_6047
1762,0,56,boundary_cluster_seed_6047
2626,36,0,boundary_cluster_seed_2626
2621,0,36,boundary_cluster_seed_2626
6117,0,2,boundary_cluster_seed_2626
2114,0,36,boundary_cluster_seed_2626
2625,0,2,boundary_cluster_seed_2626
782,26,27,boundary_cluster_seed_782
781,27,30,boundary_cluster_seed_782
7656,0,30,boundary_cluster_seed_782
9281,30,8,boundary_cluster_seed_782
7657,0,30,boundary_cluster_seed_782
9999,0,26,boundary_cluster_seed_9999
9996,26,28,boundary_cluster_seed_9999
7300,60,56,boundary_cluster_seed_9999
942,0,24,boundary_cluster_seed_9999
7150,0,26,boundary_cluster_seed_9999
7820,59,0,boundary_cluster_seed_7820
7822,0,73,boundary_cluster_seed_7820
7823,73,0,boundary_cluster_seed_7820
7821,0,73,boundary_cluster_seed_7820
1007,0,58,boundary_cluster_seed_7820
2688,56,57,boundary_cluster_seed_2688
2691,57,0,boundary_cluster_seed_2688
2687,69,0,boundary_cluster_seed_2688
2685,0,13,boundary_cluster_seed_2688
9584,0,17,boundary_cluster_seed_2688
5364,13,0,boundary_cluster_seed_5364
