vector_id,label,vector_path,image_id,object_id
bf405b0b-fb9f-4991-bd18-1ee2e1c452d9,2,/home/azureuser/capstone/embeddings/bf405b0b-fb9f-4991-bd18-1ee2e1c452d9.pt,71,2229707
3100a8da-bdf6-4f08-b36e-8506c57b08f4,2,/home/azureuser/capstone/embeddings/3100a8da-bdf6-4f08-b36e-8506c57b08f4.pt,94,346764
4667c8de-afb0-4703-96b8-b36f2d79a418,39,/home/azureuser/capstone/embeddings/4667c8de-afb0-4703-96b8-b36f2d79a418.pt,142,82331
647c07b0-71e6-434a-af1f-bdbfc1dd75b2,2,/home/azureuser/capstone/embeddings/647c07b0-71e6-434a-af1f-bdbfc1dd75b2.pt,149,1342984
ff0fbc9a-3051-42d2-95bf-b6f62bd0b59b,2,/home/azureuser/capstone/embeddings/ff0fbc9a-3051-42d2-95bf-b6f62bd0b59b.pt,149,1352349
2baec8b3-934e-4905-8830-514443cd2023,2,/home/azureuser/capstone/embeddings/2baec8b3-934e-4905-8830-514443cd2023.pt,149,1353295
796421cd-f5c1-48db-94b2-1aca98e2001b,2,/home/azureuser/capstone/embeddings/796421cd-f5c1-48db-94b2-1aca98e2001b.pt,149,1354648
23ec961b-d75f-459a-9754-a600dbfca1df,2,/home/azureuser/capstone/embeddings/23ec961b-d75f-459a-9754-a600dbfca1df.pt,164,86621
2c815ba4-c4c5-4b9c-ba52-1efbf38b979f,39,/home/azureuser/capstone/embeddings/2c815ba4-c4c5-4b9c-ba52-1efbf38b979f.pt,164,90821
bf711ec9-aa07-4ae6-851d-371d2c6d6543,2,/home/azureuser/capstone/embeddings/bf711ec9-aa07-4ae6-851d-371d2c6d6543.pt,164,96341
7644ef9c-6106-43a5-97bb-7dc4312fc657,2,/home/azureuser/capstone/embeddings/7644ef9c-6106-43a5-97bb-7dc4312fc657.pt,164,96596
c5f33e54-2e28-48cd-b5ea-42a75a3ed3a5,39,/home/azureuser/capstone/embeddings/c5f33e54-2e28-48cd-b5ea-42a75a3ed3a5.pt,164,96815
a34da416-5f7d-4c8b-bdd5-fd1af0a450f9,39,/home/azureuser/capstone/embeddings/a34da416-5f7d-4c8b-bdd5-fd1af0a450f9.pt,164,370293
fbd1a25b-5427-43f8-8ac2-d7984546a35c,39,/home/azureuser/capstone/embeddings/fbd1a25b-5427-43f8-8ac2-d7984546a35c.pt,164,371777
95d6e16e-016e-46f8-a409-9b7a5ce06468,39,/home/azureuser/capstone/embeddings/95d6e16e-016e-46f8-a409-9b7a5ce06468.pt,164,372156
0f9a98da-7b15-41cc-bac9-69d90f9bd1b2,2,/home/azureuser/capstone/embeddings/0f9a98da-7b15-41cc-bac9-69d90f9bd1b2.pt,164,372297
52da870c-7804-4f38-9381-f742c892622d,2,/home/azureuser/capstone/embeddings/52da870c-7804-4f38-9381-f742c892622d.pt,164,372380
00a7d350-ef23-4efc-9833-1c657d3bc613,2,/home/azureuser/capstone/embeddings/00a7d350-ef23-4efc-9833-1c657d3bc613.pt,241,87146
40ffab1c-acf2-4830-8450-768c2dd0d539,2,/home/azureuser/capstone/embeddings/40ffab1c-acf2-4830-8450-768c2dd0d539.pt,247,137645
58f3a006-a0ea-457f-bb18-176aecb2c0b1,2,/home/azureuser/capstone/embeddings/58f3a006-a0ea-457f-bb18-176aecb2c0b1.pt,247,138411
aae4933b-1ac8-4693-81f8-ad64ba4c3c11,2,/home/azureuser/capstone/embeddings/aae4933b-1ac8-4693-81f8-ad64ba4c3c11.pt,247,139458
5aa5cc15-50b8-477b-98c3-a06f8ea99be5,2,/home/azureuser/capstone/embeddings/5aa5cc15-50b8-477b-98c3-a06f8ea99be5.pt,247,1342772
4def410b-fc1f-4f54-8f4a-98f4cfd83859,2,/home/azureuser/capstone/embeddings/4def410b-fc1f-4f54-8f4a-98f4cfd83859.pt,247,1343931
848be40d-b265-443c-80a5-fd1d4db7b289,2,/home/azureuser/capstone/embeddings/848be40d-b265-443c-80a5-fd1d4db7b289.pt,247,2043341
3524ebc1-88bd-4edd-9443-a51e79f240b0,2,/home/azureuser/capstone/embeddings/3524ebc1-88bd-4edd-9443-a51e79f240b0.pt,260,1341349
ae947b4d-0e8b-4f3b-93c8-bb1a89d833d2,39,/home/azureuser/capstone/embeddings/ae947b4d-0e8b-4f3b-93c8-bb1a89d833d2.pt,283,89091
ba11f7b1-b285-48a8-9884-a9663d98f3aa,2,/home/azureuser/capstone/embeddings/ba11f7b1-b285-48a8-9884-a9663d98f3aa.pt,307,134072
a1341ac2-ded6-44fc-a1cb-4829d7eec90b,2,/home/azureuser/capstone/embeddings/a1341ac2-ded6-44fc-a1cb-4829d7eec90b.pt,328,1341477
b7de93c4-42e3-407b-91d2-ec94ae871ca8,2,/home/azureuser/capstone/embeddings/b7de93c4-42e3-407b-91d2-ec94ae871ca8.pt,359,1778050
f8e16f6f-86c1-4e68-a354-c041f2b571c2,39,/home/azureuser/capstone/embeddings/f8e16f6f-86c1-4e68-a354-c041f2b571c2.pt,419,1786956
9fb1802b-e029-4315-8d3b-89ebf51bda68,2,/home/azureuser/capstone/embeddings/9fb1802b-e029-4315-8d3b-89ebf51bda68.pt,419,1788057
dcf01b78-b0de-4651-8004-10e5a80055ec,2,/home/azureuser/capstone/embeddings/dcf01b78-b0de-4651-8004-10e5a80055ec.pt,419,1788442
1138e543-8ee0-43b6-86dd-6fa70dc271e4,39,/home/azureuser/capstone/embeddings/1138e543-8ee0-43b6-86dd-6fa70dc271e4.pt,486,1488066
1fa45fb7-a237-4d8b-b492-9e8f4a752103,39,/home/azureuser/capstone/embeddings/1fa45fb7-a237-4d8b-b492-9e8f4a752103.pt,486,2093503
3b06059c-cf04-4ebb-9e38-00766bfabeaa,39,/home/azureuser/capstone/embeddings/3b06059c-cf04-4ebb-9e38-00766bfabeaa.pt,486,2096912
ecd301ab-3e5d-4c3b-9657-e2dda671f779,2,/home/azureuser/capstone/embeddings/ecd301ab-3e5d-4c3b-9657-e2dda671f779.pt,540,133096
898f9be5-f4eb-4e64-91c8-b0a5b80c38f9,2,/home/azureuser/capstone/embeddings/898f9be5-f4eb-4e64-91c8-b0a5b80c38f9.pt,540,137107
09784c6a-f481-4744-a8df-812a34d72edb,2,/home/azureuser/capstone/embeddings/09784c6a-f481-4744-a8df-812a34d72edb.pt,540,137811
d5ede648-3def-402f-9e2b-2cc6874f44af,2,/home/azureuser/capstone/embeddings/d5ede648-3def-402f-9e2b-2cc6874f44af.pt,540,141334
b7be5348-2449-43c9-962e-41d7848c1442,2,/home/azureuser/capstone/embeddings/b7be5348-2449-43c9-962e-41d7848c1442.pt,540,1348427
4c9c7b12-abbc-4ad0-abc4-4a7fbe3f8a3c,2,/home/azureuser/capstone/embeddings/4c9c7b12-abbc-4ad0-abc4-4a7fbe3f8a3c.pt,540,1351356
e90aeacf-06e3-4b0e-a6d6-cec24a960b85,2,/home/azureuser/capstone/embeddings/e90aeacf-06e3-4b0e-a6d6-cec24a960b85.pt,540,1354923
25bf8f80-e912-47c0-82b7-3c7f0c2d5f48,2,/home/azureuser/capstone/embeddings/25bf8f80-e912-47c0-82b7-3c7f0c2d5f48.pt,540,1356883
5cc2cc3b-1369-4439-8e35-63b64fc8db8d,2,/home/azureuser/capstone/embeddings/5cc2cc3b-1369-4439-8e35-63b64fc8db8d.pt,540,1357557
a992b8df-fb96-4e6f-8f9b-7c44f52eca2b,2,/home/azureuser/capstone/embeddings/a992b8df-fb96-4e6f-8f9b-7c44f52eca2b.pt,540,1358444
4370eb74-38b1-4438-b421-a762c652125b,2,/home/azureuser/capstone/embeddings/4370eb74-38b1-4438-b421-a762c652125b.pt,540,1359526
b2d95517-beaa-4a65-bff9-d532601b241b,2,/home/azureuser/capstone/embeddings/b2d95517-beaa-4a65-bff9-d532601b241b.pt,540,1359595
91c823ae-101b-4285-b5f3-540ed9fed2c6,2,/home/azureuser/capstone/embeddings/91c823ae-101b-4285-b5f3-540ed9fed2c6.pt,540,2036769
eff9fb75-62e9-4cef-a390-d67c48f74a8b,2,/home/azureuser/capstone/embeddings/eff9fb75-62e9-4cef-a390-d67c48f74a8b.pt,540,900300000540
9931843f-67cb-441c-bde5-262baff978f9,39,/home/azureuser/capstone/embeddings/9931843f-67cb-441c-bde5-262baff978f9.pt,643,83580
a956d328-e14d-485b-96ee-7f4cb0346ecd,2,/home/azureuser/capstone/embeddings/a956d328-e14d-485b-96ee-7f4cb0346ecd.pt,643,2213280
a07d6029-cd30-4d05-8814-129ef0435db9,2,/home/azureuser/capstone/embeddings/a07d6029-cd30-4d05-8814-129ef0435db9.pt,650,143576
4a3313bc-306c-4c72-9404-b195d9120f41,2,/home/azureuser/capstone/embeddings/4a3313bc-306c-4c72-9404-b195d9120f41.pt,656,133056
4962bab4-e8d9-42b8-b9ca-608d801af182,39,/home/azureuser/capstone/embeddings/4962bab4-e8d9-42b8-b9ca-608d801af182.pt,656,1772320
1bcb37be-fff5-4618-b989-d16e13157a02,2,/home/azureuser/capstone/embeddings/1bcb37be-fff5-4618-b989-d16e13157a02.pt,675,1868849
029eeab9-5fd3-4020-8013-d402e4ccf95d,39,/home/azureuser/capstone/embeddings/029eeab9-5fd3-4020-8013-d402e4ccf95d.pt,714,89198
d5402842-a916-4af9-b0b1-eebe140cf11a,39,/home/azureuser/capstone/embeddings/d5402842-a916-4af9-b0b1-eebe140cf11a.pt,714,2094248
b5f55fbd-e65c-468d-9843-a8d77fba3115,2,/home/azureuser/capstone/embeddings/b5f55fbd-e65c-468d-9843-a8d77fba3115.pt,722,345255
3dbb5c63-7440-44b4-8997-fc79ffe02d15,2,/home/azureuser/capstone/embeddings/3dbb5c63-7440-44b4-8997-fc79ffe02d15.pt,722,350173
28654b82-594d-495c-a477-1fd767317406,2,/home/azureuser/capstone/embeddings/28654b82-594d-495c-a477-1fd767317406.pt,722,358650
1929329d-9c69-4f56-b980-89df093fc957,2,/home/azureuser/capstone/embeddings/1929329d-9c69-4f56-b980-89df093fc957.pt,722,1773374
3d3b9996-2818-4e1f-89cc-52545c979f9f,2,/home/azureuser/capstone/embeddings/3d3b9996-2818-4e1f-89cc-52545c979f9f.pt,722,1776112
05a1d745-b1d7-468d-8257-58aadd55cb9b,2,/home/azureuser/capstone/embeddings/05a1d745-b1d7-468d-8257-58aadd55cb9b.pt,722,2037754
200358b4-79d3-49bd-ba22-938fd2da0052,2,/home/azureuser/capstone/embeddings/200358b4-79d3-49bd-ba22-938fd2da0052.pt,730,349312
b125a331-d6c4-487d-a266-cba9f85fb071,2,/home/azureuser/capstone/embeddings/b125a331-d6c4-487d-a266-cba9f85fb071.pt,730,358506
e2788833-c941-41a4-a34a-ddf85333f3de,2,/home/azureuser/capstone/embeddings/e2788833-c941-41a4-a34a-ddf85333f3de.pt,731,347702
c07635d3-21d9-49d9-aee1-0d4e81e6c221,2,/home/azureuser/capstone/embeddings/c07635d3-21d9-49d9-aee1-0d4e81e6c221.pt,731,350719
caa7de32-6e37-438b-810a-a43b9da25e2d,2,/home/azureuser/capstone/embeddings/caa7de32-6e37-438b-810a-a43b9da25e2d.pt,731,359989
0e3daa60-f74f-4b3e-ba58-467be50402c7,2,/home/azureuser/capstone/embeddings/0e3daa60-f74f-4b3e-ba58-467be50402c7.pt,731,2046360
645394a3-3e96-4664-b7bf-91021aa7b05a,39,/home/azureuser/capstone/embeddings/645394a3-3e96-4664-b7bf-91021aa7b05a.pt,754,1483810
b613b05c-9ad3-4b6c-a24a-c9f348a75488,2,/home/azureuser/capstone/embeddings/b613b05c-9ad3-4b6c-a24a-c9f348a75488.pt,775,1344149
e34548a1-0b14-4c42-a480-aba8a5859c9d,39,/home/azureuser/capstone/embeddings/e34548a1-0b14-4c42-a480-aba8a5859c9d.pt,790,1487959
7dbd5a16-ee18-4ea8-8d2f-0bb8a80a2d94,39,/home/azureuser/capstone/embeddings/7dbd5a16-ee18-4ea8-8d2f-0bb8a80a2d94.pt,790,2095869
58d74bb0-ebcf-4db9-86a9-4ad2a428a493,39,/home/azureuser/capstone/embeddings/58d74bb0-ebcf-4db9-86a9-4ad2a428a493.pt,790,2096927
b2e83f61-d425-4063-a065-6bd8812122f6,39,/home/azureuser/capstone/embeddings/b2e83f61-d425-4063-a065-6bd8812122f6.pt,790,2097040
c4c38349-0fc3-4fae-b7c4-2f2614d05cae,39,/home/azureuser/capstone/embeddings/c4c38349-0fc3-4fae-b7c4-2f2614d05cae.pt,790,2097123
46a2b1a2-c6d1-4f2c-bc8e-ed20fd192b11,39,/home/azureuser/capstone/embeddings/46a2b1a2-c6d1-4f2c-bc8e-ed20fd192b11.pt,790,2097156
fc0a7b7a-9821-4eea-b6f0-bfc563cd5bf9,2,/home/azureuser/capstone/embeddings/fc0a7b7a-9821-4eea-b6f0-bfc563cd5bf9.pt,810,1777088
6d5c7491-df03-4f1a-adcd-b1676584f772,39,/home/azureuser/capstone/embeddings/6d5c7491-df03-4f1a-adcd-b1676584f772.pt,821,345691
415dcce1-9fae-4861-b19e-9d697bfac500,2,/home/azureuser/capstone/embeddings/415dcce1-9fae-4861-b19e-9d697bfac500.pt,821,355014
f10e81eb-7d2e-43c1-b6ae-129926eae3cf,2,/home/azureuser/capstone/embeddings/f10e81eb-7d2e-43c1-b6ae-129926eae3cf.pt,821,356759
618097ed-85c0-4a74-b3e9-d416acbd7674,2,/home/azureuser/capstone/embeddings/618097ed-85c0-4a74-b3e9-d416acbd7674.pt,821,1192720
3b70594a-fc81-4454-aeea-35a316d20f6b,2,/home/azureuser/capstone/embeddings/3b70594a-fc81-4454-aeea-35a316d20f6b.pt,821,1194757
cdba45b0-698d-479b-9cf7-0028fb6c1ce1,2,/home/azureuser/capstone/embeddings/cdba45b0-698d-479b-9cf7-0028fb6c1ce1.pt,839,1338368
68cda42e-e3b8-437f-ad87-8a8200b15e4c,39,/home/azureuser/capstone/embeddings/68cda42e-e3b8-437f-ad87-8a8200b15e4c.pt,909,85103
97e9be44-ed2e-4027-8c69-79fa06c59531,2,/home/azureuser/capstone/embeddings/97e9be44-ed2e-4027-8c69-79fa06c59531.pt,923,1346712
82dba2bf-4a33-46aa-82f9-3072c44fc64d,2,/home/azureuser/capstone/embeddings/82dba2bf-4a33-46aa-82f9-3072c44fc64d.pt,923,1352111
c1b25388-9709-40e2-9c3a-18594f0f1165,2,/home/azureuser/capstone/embeddings/c1b25388-9709-40e2-9c3a-18594f0f1165.pt,923,1359044
751b38fa-7049-4b95-b639-46aec307ac0f,2,/home/azureuser/capstone/embeddings/751b38fa-7049-4b95-b639-46aec307ac0f.pt,923,1359812
37e36739-fdf9-4a92-8570-3d3186c392a1,2,/home/azureuser/capstone/embeddings/37e36739-fdf9-4a92-8570-3d3186c392a1.pt,923,1774047
b7557c5b-3882-4f7f-bc56-895aafe14bf2,2,/home/azureuser/capstone/embeddings/b7557c5b-3882-4f7f-bc56-895aafe14bf2.pt,923,1777689
0b4b24cd-02a6-4260-aca5-c61a7e35026a,2,/home/azureuser/capstone/embeddings/0b4b24cd-02a6-4260-aca5-c61a7e35026a.pt,923,1777949
69b73e1c-3aeb-4a53-9e40-c008bad80871,2,/home/azureuser/capstone/embeddings/69b73e1c-3aeb-4a53-9e40-c008bad80871.pt,923,1780092
7e322537-5d67-4c8e-82aa-10493b46be99,2,/home/azureuser/capstone/embeddings/7e322537-5d67-4c8e-82aa-10493b46be99.pt,923,1780205
8002a71d-d76c-4db3-b23b-dd7a35f65e87,2,/home/azureuser/capstone/embeddings/8002a71d-d76c-4db3-b23b-dd7a35f65e87.pt,923,1783002
beb26755-35b1-461c-a73e-39548a57ea6f,2,/home/azureuser/capstone/embeddings/beb26755-35b1-461c-a73e-39548a57ea6f.pt,923,1783665
00b97144-1e0d-4bcd-8ca7-1340e12ac3d8,39,/home/azureuser/capstone/embeddings/00b97144-1e0d-4bcd-8ca7-1340e12ac3d8.pt,960,79438
d284b1a8-9534-4388-bc3c-d7cb9fe516b1,2,/home/azureuser/capstone/embeddings/d284b1a8-9534-4388-bc3c-d7cb9fe516b1.pt,1006,1343794
107f084c-8bd8-4549-abdb-559b492e2251,2,/home/azureuser/capstone/embeddings/107f084c-8bd8-4549-abdb-559b492e2251.pt,1006,1352239
5ae2b5ce-d1f1-4aee-bdb9-3b5a9f8268c8,2,/home/azureuser/capstone/embeddings/5ae2b5ce-d1f1-4aee-bdb9-3b5a9f8268c8.pt,1006,1778392
301c8d44-b5a0-40ee-a5be-0672029f11db,2,/home/azureuser/capstone/embeddings/301c8d44-b5a0-40ee-a5be-0672029f11db.pt,1053,139638
7a715547-9366-4384-9aae-a9e792d01a58,2,/home/azureuser/capstone/embeddings/7a715547-9366-4384-9aae-a9e792d01a58.pt,1144,346389
022cd53e-fbbd-4dd2-afda-f7f0390233fc,2,/home/azureuser/capstone/embeddings/022cd53e-fbbd-4dd2-afda-f7f0390233fc.pt,1144,350631
b4d95c39-b870-4f96-ab43-8a4d0926fee8,2,/home/azureuser/capstone/embeddings/b4d95c39-b870-4f96-ab43-8a4d0926fee8.pt,1144,2036232
d1ea057a-cea9-4f53-96d2-ae46050ddde5,39,/home/azureuser/capstone/embeddings/d1ea057a-cea9-4f53-96d2-ae46050ddde5.pt,1145,95195
da047b78-b430-43ad-b516-3f09fca8da41,39,/home/azureuser/capstone/embeddings/da047b78-b430-43ad-b516-3f09fca8da41.pt,1145,96453
d7bd24a6-c911-4f10-9a9c-6cb5fa769cda,39,/home/azureuser/capstone/embeddings/d7bd24a6-c911-4f10-9a9c-6cb5fa769cda.pt,1145,96691
d6ce0440-7cc0-4915-8b32-3d097c2530e0,39,/home/azureuser/capstone/embeddings/d6ce0440-7cc0-4915-8b32-3d097c2530e0.pt,1145,96924
1fb55c99-b9f6-443a-a15a-9aa6d2df4635,39,/home/azureuser/capstone/embeddings/1fb55c99-b9f6-443a-a15a-9aa6d2df4635.pt,1145,97115
b50d7a9c-bd72-415b-a8dd-bf73642bf05b,39,/home/azureuser/capstone/embeddings/b50d7a9c-bd72-415b-a8dd-bf73642bf05b.pt,1145,1483978
fc212eba-20b4-48bf-8ed4-13e601386131,39,/home/azureuser/capstone/embeddings/fc212eba-20b4-48bf-8ed4-13e601386131.pt,1145,2095335
95f3ad61-2a24-490a-910f-1f9e944ceb35,39,/home/azureuser/capstone/embeddings/95f3ad61-2a24-490a-910f-1f9e944ceb35.pt,1145,2096496
d816ca35-6c2d-4186-b137-9f7863cfe290,39,/home/azureuser/capstone/embeddings/d816ca35-6c2d-4186-b137-9f7863cfe290.pt,1145,2096781
81aaba41-3564-436a-bffd-82a85021e287,39,/home/azureuser/capstone/embeddings/81aaba41-3564-436a-bffd-82a85021e287.pt,1145,2096976
644a70b3-0611-40e4-944b-8b03561971e8,39,/home/azureuser/capstone/embeddings/644a70b3-0611-40e4-944b-8b03561971e8.pt,1145,2097066
f0cbe433-8afb-4032-bd6b-19b6fd8e59dc,39,/home/azureuser/capstone/embeddings/f0cbe433-8afb-4032-bd6b-19b6fd8e59dc.pt,1145,2097124
76fdfbd8-8692-433a-9c3c-b2d76c1f1988,39,/home/azureuser/capstone/embeddings/76fdfbd8-8692-433a-9c3c-b2d76c1f1988.pt,1145,2097154
99ab1c26-2c1d-4e64-8b74-68867f326cf3,39,/home/azureuser/capstone/embeddings/99ab1c26-2c1d-4e64-8b74-68867f326cf3.pt,1145,904400001145
453f776f-da3b-4716-9e11-4240825a6bd8,39,/home/azureuser/capstone/embeddings/453f776f-da3b-4716-9e11-4240825a6bd8.pt,1153,82183
a289417e-6627-443b-8590-0bc52ddc4e01,39,/home/azureuser/capstone/embeddings/a289417e-6627-443b-8590-0bc52ddc4e01.pt,1153,84916
9398e800-e7eb-49d3-be23-fea8b18f309c,39,/home/azureuser/capstone/embeddings/9398e800-e7eb-49d3-be23-fea8b18f309c.pt,1153,1866975
53dd7549-3205-4e1d-9fe3-4ade5edc9f37,2,/home/azureuser/capstone/embeddings/53dd7549-3205-4e1d-9fe3-4ade5edc9f37.pt,1171,1770590
3ceb4976-1211-4667-b137-05a2b82fb40d,39,/home/azureuser/capstone/embeddings/3ceb4976-1211-4667-b137-05a2b82fb40d.pt,1264,93099
4a7da286-03ff-41cc-90f0-8c6633c3fa62,39,/home/azureuser/capstone/embeddings/4a7da286-03ff-41cc-90f0-8c6633c3fa62.pt,1264,370455
834e963f-34b7-4144-aa46-d7856b159e5d,39,/home/azureuser/capstone/embeddings/834e963f-34b7-4144-aa46-d7856b159e5d.pt,1264,1868905
6a9340d2-6d3e-49c7-989d-77c0cee6149a,39,/home/azureuser/capstone/embeddings/6a9340d2-6d3e-49c7-989d-77c0cee6149a.pt,1270,1485468
b5e896e4-cbbd-47a7-b472-2fca813f3566,39,/home/azureuser/capstone/embeddings/b5e896e4-cbbd-47a7-b472-2fca813f3566.pt,1270,1485596
b5c25122-ab82-4f64-94db-c616c33e617b,39,/home/azureuser/capstone/embeddings/b5c25122-ab82-4f64-94db-c616c33e617b.pt,1271,93629
d7a792e7-db08-4651-8328-80ae76147252,2,/home/azureuser/capstone/embeddings/d7a792e7-db08-4651-8328-80ae76147252.pt,1311,131870
122d2dbc-8f23-41b9-b914-38a27c23971c,2,/home/azureuser/capstone/embeddings/122d2dbc-8f23-41b9-b914-38a27c23971c.pt,1315,242919
7258d29d-686b-4b0f-9fc3-1afba64745a7,2,/home/azureuser/capstone/embeddings/7258d29d-686b-4b0f-9fc3-1afba64745a7.pt,1366,1340811
70728119-07f7-444c-8450-3010f545dfbd,2,/home/azureuser/capstone/embeddings/70728119-07f7-444c-8450-3010f545dfbd.pt,1366,1778059
25b82732-224b-404e-966b-796de94e77c1,2,/home/azureuser/capstone/embeddings/25b82732-224b-404e-966b-796de94e77c1.pt,1366,1781158
be9794c9-02d8-4f1b-a3d0-3aa8b76007f6,2,/home/azureuser/capstone/embeddings/be9794c9-02d8-4f1b-a3d0-3aa8b76007f6.pt,1366,1784585
309603ce-1416-4b5f-89eb-7075d0973b0a,2,/home/azureuser/capstone/embeddings/309603ce-1416-4b5f-89eb-7075d0973b0a.pt,1366,1786946
cafacdc9-8f34-4ead-b3cc-816aaec7275e,39,/home/azureuser/capstone/embeddings/cafacdc9-8f34-4ead-b3cc-816aaec7275e.pt,1366,1787511
58166de3-0a48-4f34-8071-2f16c35e077c,2,/home/azureuser/capstone/embeddings/58166de3-0a48-4f34-8071-2f16c35e077c.pt,1366,1788482
40840043-ecc3-4004-a5c9-02985a643b50,2,/home/azureuser/capstone/embeddings/40840043-ecc3-4004-a5c9-02985a643b50.pt,1366,1788959
38cb13f8-650f-4012-82e6-c283e2dcf1b7,2,/home/azureuser/capstone/embeddings/38cb13f8-650f-4012-82e6-c283e2dcf1b7.pt,1366,1789189
90fd4523-a7f4-4fcf-8102-d539e6243c09,2,/home/azureuser/capstone/embeddings/90fd4523-a7f4-4fcf-8102-d539e6243c09.pt,1366,1789513
18af0de3-bc1b-45e8-80b1-53f7302d4e65,2,/home/azureuser/capstone/embeddings/18af0de3-bc1b-45e8-80b1-53f7302d4e65.pt,1366,1789529
bf2965ba-103a-4e4f-81db-d6adf2404317,2,/home/azureuser/capstone/embeddings/bf2965ba-103a-4e4f-81db-d6adf2404317.pt,1366,1789542
af06dde8-7084-44d4-8157-70602c319582,2,/home/azureuser/capstone/embeddings/af06dde8-7084-44d4-8157-70602c319582.pt,1366,2044599
2b94688d-cfaf-4cfa-9b08-2eef559dbb16,2,/home/azureuser/capstone/embeddings/2b94688d-cfaf-4cfa-9b08-2eef559dbb16.pt,1366,900300001366
366cd5e4-ce89-4958-aa5f-451c9a9ea8ba,2,/home/azureuser/capstone/embeddings/366cd5e4-ce89-4958-aa5f-451c9a9ea8ba.pt,1374,2047066
311400cb-8dae-4ab8-844c-9d11d8868325,39,/home/azureuser/capstone/embeddings/311400cb-8dae-4ab8-844c-9d11d8868325.pt,1403,79951
74ccf140-2dc4-4b98-9ee2-34bffbf26241,2,/home/azureuser/capstone/embeddings/74ccf140-2dc4-4b98-9ee2-34bffbf26241.pt,1408,135035
a9e33fcd-ed52-4151-9630-6c517f716b2f,2,/home/azureuser/capstone/embeddings/a9e33fcd-ed52-4151-9630-6c517f716b2f.pt,1408,143537
50b50634-2007-4b74-bab8-caa14e51fa8a,2,/home/azureuser/capstone/embeddings/50b50634-2007-4b74-bab8-caa14e51fa8a.pt,1408,144792
595fa184-fc8e-40f9-8a86-511f0ca4c614,2,/home/azureuser/capstone/embeddings/595fa184-fc8e-40f9-8a86-511f0ca4c614.pt,1408,146548
9311aa4b-3e77-4aea-9730-77bff5ac877f,2,/home/azureuser/capstone/embeddings/9311aa4b-3e77-4aea-9730-77bff5ac877f.pt,1408,147723
1619aafe-bf6a-4ea3-a69f-2ce5817e365f,2,/home/azureuser/capstone/embeddings/1619aafe-bf6a-4ea3-a69f-2ce5817e365f.pt,1408,147774
466e03d8-b9ff-456c-970c-74b681dc9abe,2,/home/azureuser/capstone/embeddings/466e03d8-b9ff-456c-970c-74b681dc9abe.pt,1408,147845
6725f90e-4bf0-4460-b1ba-cb252b8bac32,2,/home/azureuser/capstone/embeddings/6725f90e-4bf0-4460-b1ba-cb252b8bac32.pt,1408,1779735
0a865951-c2f6-47be-a31e-a9ca2225119d,2,/home/azureuser/capstone/embeddings/0a865951-c2f6-47be-a31e-a9ca2225119d.pt,1408,1786231
7e15e9ae-395f-4afb-b356-5ac47d6938e8,2,/home/azureuser/capstone/embeddings/7e15e9ae-395f-4afb-b356-5ac47d6938e8.pt,1408,1787739
6f5c11ad-ec5e-4d4c-ab0e-4c3eb7f55a21,2,/home/azureuser/capstone/embeddings/6f5c11ad-ec5e-4d4c-ab0e-4c3eb7f55a21.pt,1408,2046000
