index,original_label,new_label,reason
2284,56,60,boundary_cluster_seed_2284
2288,60,72,boundary_cluster_seed_2284
2283,62,60,boundary_cluster_seed_2284
2290,72,0,boundary_cluster_seed_2284
2287,0,72,boundary_cluster_seed_2284
8391,0,34,boundary_cluster_seed_8391
8385,34,0,boundary_cluster_seed_8391
8677,0,34,boundary_cluster_seed_8391
7242,0,13,boundary_cluster_seed_8391
8676,0,35,boundary_cluster_seed_8391
2154,54,45,boundary_cluster_seed_2154
3176,45,39,boundary_cluster_seed_2154
7715,41,51,boundary_cluster_seed_2154
3174,39,2,boundary_cluster_seed_2154
3173,39,2,boundary_cluster_seed_2154
2127,0,63,boundary_cluster_seed_2127
2124,63,57,boundary_cluster_seed_2127
2122,57,63,boundary_cluster_seed_2127
2125,63,73,boundary_cluster_seed_2127
8261,0,57,boundary_cluster_seed_2127
264,44,45,boundary_cluster_seed_264
277,45,50,boundary_cluster_seed_264
279,45,50,boundary_cluster_seed_264
303,50,45,boundary_cluster_seed_264
283,50,45,boundary_cluster_seed_264
5376,0,37,boundary_cluster_seed_5376
5377,37,0,boundary_cluster_seed_5376
4296,0,46,boundary_cluster_seed_5376
8155,0,8,boundary_cluster_seed_5376
6832,45,56,boundary_cluster_seed_5376
7688,0,2,boundary_cluster_seed_7688
7679,2,24,boundary_cluster_seed_7688
7681,0,24,boundary_cluster_seed_7688
7684,24,0,boundary_cluster_seed_7688
1914,1,56,boundary_cluster_seed_7688
5499,45,50,boundary_cluster_seed_5499
6957,50,51,boundary_cluster_seed_5499
4048,50,45,boundary_cluster_seed_5499
6158,44,45,boundary_cluster_seed_5499
4058,50,45,boundary_cluster_seed_5499
3231,56,75,boundary_cluster_seed_3231
3233,75,0,boundary_cluster_seed_3231
3234,75,0,boundary_cluster_seed_3231
3239,45,41,boundary_cluster_seed_3231
3429,56,73,boundary_cluster_seed_3231
7284,30,0,boundary_cluster_seed_7284
7277,0,30,boundary_cluster_seed_7284
7279,0,30,boundary_cluster_seed_7284
2260,0,31,boundary_cluster_seed_7284
6099,0,30,boundary_cluster_seed_7284
7295,56,26,boundary_cluster_seed_7295
7301,26,29,boundary_cluster_seed_7295
3744,29,0,boundary_cluster_seed_7295
6140,9,0,boundary_cluster_seed_7295
3742,29,0,boundary_cluster_seed_7295
8531,16,56,boundary_cluster_seed_8531
2405,56,16,boundary_cluster_seed_8531
1946,73,63,boundary_cluster_seed_1946
6708,63,2,boundary_cluster_seed_1946
1939,4,63,boundary_cluster_seed_1946
2411,42,39,boundary_cluster_seed_1946
1945,6,73,boundary_cluster_seed_1946
8895,74,0,boundary_cluster_seed_8895
8905,0,26,boundary_cluster_seed_8895
8903,0,26,boundary_cluster_seed_8895
8911,0,26,boundary_cluster_seed_8895
8901,0,26,boundary_cluster_seed_8895
3828,1,0,boundary_cluster_seed_3828
3825,0,1,boundary_cluster_seed_3828
3814,0,1,boundary_cluster_seed_3828
3832,1,0,boundary_cluster_seed_3828
3823,1,0,boundary_cluster_seed_3828
6899,17,0,boundary_cluster_seed_6899
6900,0,17,boundary_cluster_seed_6899
2335,17,0,boundary_cluster_seed_6899
3064,14,0,boundary_cluster_seed_6899
9836,37,0,boundary_cluster_seed_9836
9832,0,33,boundary_cluster_seed_9836
9843,33,0,boundary_cluster_seed_9836
9838,33,0,boundary_cluster_seed_9836
3657,33,14,boundary_cluster_seed_9836
5386,0,48,boundary_cluster_seed_5386
5422,48,0,boundary_cluster_seed_5386
5384,32,48,boundary_cluster_seed_5386
5399,0,48,boundary_cluster_seed_5386
5401,41,52,boundary_cluster_seed_5386
1356,2,6,boundary_cluster_seed_1356
1348,6,7,boundary_cluster_seed_1356
3990,13,6,boundary_cluster_seed_1356
3989,13,6,boundary_cluster_seed_1356
47,2,7,boundary_cluster_seed_1356
42,7,2,boundary_cluster_seed_42
46,2,7,boundary_cluster_seed_42
45,2,7,boundary_cluster_seed_42
41,7,2,boundary_cluster_seed_42
5999,0,28,boundary_cluster_seed_5999
6002,28,2,boundary_cluster_seed_5999
6003,28,2,boundary_cluster_seed_5999
6000,28,46,boundary_cluster_seed_5999
6007,28,46,boundary_cluster_seed_5999
3669,38,32,boundary_cluster_seed_3669
3670,32,0,boundary_cluster_seed_3669
3668,0,32,boundary_cluster_seed_3669
9642,38,32,boundary_cluster_seed_3669
6836,0,38,boundary_cluster_seed_3669
4020,56,42,boundary_cluster_seed_4020
4018,42,0,boundary_cluster_seed_4020
4017,0,42,boundary_cluster_seed_4020
4012,0,42,boundary_cluster_seed_4020
6933,0,75,boundary_cluster_seed_4020
3959,51,50,boundary_cluster_seed_3959
3953,50,51,boundary_cluster_seed_3959
3945,50,51,boundary_cluster_seed_3959
3942,50,51,boundary_cluster_seed_3959
3955,50,51,boundary_cluster_seed_3959
3175,39,2,boundary_cluster_seed_3175
3177,71,39,boundary_cluster_seed_3175
7017,0,2,boundary_cluster_seed_7017
5850,0,2,boundary_cluster_seed_7017
69,0,2,boundary_cluster_seed_7017
2114,0,36,boundary_cluster_seed_7017
8373,28,67,boundary_cluster_seed_8373
992,67,2,boundary_cluster_seed_8373
7252,1,2,boundary_cluster_seed_8373
9975,28,39,boundary_cluster_seed_8373
4911,0,29,boundary_cluster_seed_4911
4914,29,14,boundary_cluster_seed_4911
9665,14,0,boundary_cluster_seed_4911
9677,14,0,boundary_cluster_seed_4911
9664,14,0,boundary_cluster_seed_4911
6454,0,7,boundary_cluster_seed_6454
6458,7,17,boundary_cluster_seed_6454
6453,17,0,boundary_cluster_seed_6454
5964,0,17,boundary_cluster_seed_6454
5975,0,17,boundary_cluster_seed_6454
298,51,50,boundary_cluster_seed_298
294,50,51,boundary_cluster_seed_298
284,50,51,boundary_cluster_seed_298
295,51,45,boundary_cluster_seed_298
4584,45,40,boundary_cluster_seed_298
3382,3,0,boundary_cluster_seed_3382
3377,0,3,boundary_cluster_seed_3382
3355,7,3,boundary_cluster_seed_3382
3385,3,0,boundary_cluster_seed_3382
3379,3,0,boundary_cluster_seed_3382
8812,0,73,boundary_cluster_seed_8812
5440,73,43,boundary_cluster_seed_8812
5439,73,7,boundary_cluster_seed_8812
956,47,0,boundary_cluster_seed_8812
4398,7,73,boundary_cluster_seed_8812
4906,7,2,boundary_cluster_seed_4906
7666,2,0,boundary_cluster_seed_4906
2791,0,2,boundary_cluster_seed_4906
2789,2,0,boundary_cluster_seed_4906
904,1,0,boundary_cluster_seed_4906
8945,0,67,boundary_cluster_seed_8945
8944,67,0,boundary_cluster_seed_8945
8948,0,59,boundary_cluster_seed_8945
3036,0,25,boundary_cluster_seed_8945
3039,0,25,boundary_cluster_seed_8945
7811,35,0,boundary_cluster_seed_7811
7807,0,35,boundary_cluster_seed_7811
7805,0,35,boundary_cluster_seed_7811
4563,0,35,boundary_cluster_seed_7811
4568,0,35,boundary_cluster_seed_7811
1654,56,39,boundary_cluster_seed_1654
1630,39,60,boundary_cluster_seed_1654
1626,60,39,boundary_cluster_seed_1654
1647,39,56,boundary_cluster_seed_1654
1652,56,39,boundary_cluster_seed_1654
2278,26,67,boundary_cluster_seed_2278
2269,67,26,boundary_cluster_seed_2278
2276,2,67,boundary_cluster_seed_2278
8976,0,67,boundary_cluster_seed_2278
2271,0,26,boundary_cluster_seed_2278
4026,16,7,boundary_cluster_seed_4026
4027,7,2,boundary_cluster_seed_4026
4024,2,7,boundary_cluster_seed_4026
2280,16,29,boundary_cluster_seed_4026
7357,65,56,boundary_cluster_seed_7357
2878,56,57,boundary_cluster_seed_7357
8539,39,43,boundary_cluster_seed_7357
262,43,73,boundary_cluster_seed_7357
4879,61,65,boundary_cluster_seed_7357
3838,0,25,boundary_cluster_seed_3838
3837,25,0,boundary_cluster_seed_3838
3836,25,0,boundary_cluster_seed_3838
1981,0,35,boundary_cluster_seed_3838
8793,23,0,boundary_cluster_seed_3838
9458,0,34,boundary_cluster_seed_9458
9459,34,2,boundary_cluster_seed_9458
8404,0,29,boundary_cluster_seed_9458
93,13,0,boundary_cluster_seed_9458
8444,0,29,boundary_cluster_seed_9458
8800,0,13,boundary_cluster_seed_8800
4136,13,0,boundary_cluster_seed_8800
1316,16,8,boundary_cluster_seed_8800
9550,57,0,boundary_cluster_seed_8800
4134,0,77,boundary_cluster_seed_8800
1702,75,56,boundary_cluster_seed_1702
1693,56,60,boundary_cluster_seed_1702
223,39,73,boundary_cluster_seed_1702
1694,60,56,boundary_cluster_seed_1702
1697,56,60,boundary_cluster_seed_1702
7711,45,41,boundary_cluster_seed_7711
7703,41,39,boundary_cluster_seed_7711
7704,41,39,boundary_cluster_seed_7711
7702,39,71,boundary_cluster_seed_7711
7701,71,39,boundary_cluster_seed_7711
2859,64,63,boundary_cluster_seed_2859
2857,63,41,boundary_cluster_seed_2859
2863,63,64,boundary_cluster_seed_2859
2858,64,63,boundary_cluster_seed_2859
2849,41,73,boundary_cluster_seed_2859
2686,0,69,boundary_cluster_seed_2686
2687,69,0,boundary_cluster_seed_2686
2692,56,69,boundary_cluster_seed_2686
7938,60,56,boundary_cluster_seed_2686
1592,9,6,boundary_cluster_seed_1592
1590,6,0,boundary_cluster_seed_1592
49,2,26,boundary_cluster_seed_1592
34,2,26,boundary_cluster_seed_1592
1360,0,26,boundary_cluster_seed_1592
5674,34,0,boundary_cluster_seed_5674
5669,0,34,boundary_cluster_seed_5674
5689,0,34,boundary_cluster_seed_5674
1829,34,0,boundary_cluster_seed_5674
6449,0,34,boundary_cluster_seed_5674
527,9,56,boundary_cluster_seed_527
7068,56,67,boundary_cluster_seed_527
4851,0,2,boundary_cluster_seed_527
9578,0,13,boundary_cluster_seed_527
7775,0,56,boundary_cluster_seed_527
7663,0,2,boundary_cluster_seed_7663
7660,2,0,boundary_cluster_seed_7663
7662,0,56,boundary_cluster_seed_7663
7667,2,26,boundary_cluster_seed_7663
7665,56,26,boundary_cluster_seed_7663
5600,0,1,boundary_cluster_seed_5600
5613,1,0,boundary_cluster_seed_5600
5609,0,1,boundary_cluster_seed_5600
5607,0,1,boundary_cluster_seed_5600
5598,0,1,boundary_cluster_seed_5600
2325,5,0,boundary_cluster_seed_2325
2436,0,2,boundary_cluster_seed_2325
906,5,0,boundary_cluster_seed_2325
1475,56,2,boundary_cluster_seed_2325
4483,5,0,boundary_cluster_seed_2325
8611,0,2,boundary_cluster_seed_8611
7335,2,0,boundary_cluster_seed_8611
6759,60,27,boundary_cluster_seed_8611
6065,27,0,boundary_cluster_seed_8611
3629,0,2,boundary_cluster_seed_8611
8596,62,66,boundary_cluster_seed_8596
8599,66,64,boundary_cluster_seed_8596
8604,66,63,boundary_cluster_seed_8596
3392,39,62,boundary_cluster_seed_8596
8602,66,69,boundary_cluster_seed_8596
2053,0,41,boundary_cluster_seed_2053
2242,41,18,boundary_cluster_seed_2053
649,73,41,boundary_cluster_seed_2053
3530,56,41,boundary_cluster_seed_2053
675,39,62,boundary_cluster_seed_675
1954,62,63,boundary_cluster_seed_675
1482,43,41,boundary_cluster_seed_675
5101,41,51,boundary_cluster_seed_675
7102,0,2,boundary_cluster_seed_675
581,29,16,boundary_cluster_seed_581
580,16,29,boundary_cluster_seed_581
7717,16,29,boundary_cluster_seed_581
5369,16,29,boundary_cluster_seed_581
5072,16,29,boundary_cluster_seed_581
4318,39,45,boundary_cluster_seed_4318
1975,45,41,boundary_cluster_seed_4318
9733,62,64,boundary_cluster_seed_4318
1976,45,41,boundary_cluster_seed_4318
4843,56,64,boundary_cluster_seed_4318
1785,3,0,boundary_cluster_seed_1785
1789,0,60,boundary_cluster_seed_1785
1787,0,60,boundary_cluster_seed_1785
8006,0,65,boundary_cluster_seed_8006
8003,65,39,boundary_cluster_seed_8006
7997,65,0,boundary_cluster_seed_8006
7198,26,0,boundary_cluster_seed_8006
6698,0,65,boundary_cluster_seed_8006
4267,47,46,boundary_cluster_seed_4267
4266,46,49,boundary_cluster_seed_4267
9867,46,45,boundary_cluster_seed_4267
9866,45,46,boundary_cluster_seed_4267
5196,47,75,boundary_cluster_seed_4267
2169,41,60,boundary_cluster_seed_2169
2170,60,18,boundary_cluster_seed_2169
5867,41,24,boundary_cluster_seed_2169
8057,0,55,boundary_cluster_seed_2169
1038,75,56,boundary_cluster_seed_2169
2895,38,32,boundary_cluster_seed_2895
2892,32,0,boundary_cluster_seed_2895
6650,0,56,boundary_cluster_seed_2895
9767,38,32,boundary_cluster_seed_2895
813,38,0,boundary_cluster_seed_2895
7470,0,3,boundary_cluster_seed_7470
7469,3,0,boundary_cluster_seed_7470
7471,0,3,boundary_cluster_seed_7470
7468,2,3,boundary_cluster_seed_7470
7539,0,3,boundary_cluster_seed_7470
5978,2,7,boundary_cluster_seed_5978
5980,7,15,boundary_cluster_seed_5978
5979,15,7,boundary_cluster_seed_5978
5977,15,7,boundary_cluster_seed_5978
938,2,7,boundary_cluster_seed_5978
5932,56,51,boundary_cluster_seed_5932
5923,54,45,boundary_cluster_seed_5932
5470,58,75,boundary_cluster_seed_5932
5751,56,55,boundary_cluster_seed_5932
4437,55,44,boundary_cluster_seed_4437
4435,44,60,boundary_cluster_seed_4437
4438,60,44,boundary_cluster_seed_4437
4433,42,41,boundary_cluster_seed_4437
5792,0,55,boundary_cluster_seed_4437
1416,31,0,boundary_cluster_seed_1416
1415,0,24,boundary_cluster_seed_1416
5570,24,0,boundary_cluster_seed_1416
6817,31,0,boundary_cluster_seed_1416
5571,24,0,boundary_cluster_seed_1416
623,38,32,boundary_cluster_seed_623
621,32,0,boundary_cluster_seed_623
6810,32,0,boundary_cluster_seed_623
8855,0,26,boundary_cluster_seed_623
3636,13,0,boundary_cluster_seed_623
447,0,56,boundary_cluster_seed_447
465,56,0,boundary_cluster_seed_447
460,56,0,boundary_cluster_seed_447
467,56,0,boundary_cluster_seed_447
8348,25,0,boundary_cluster_seed_447
4205,24,0,boundary_cluster_seed_4205
4203,0,24,boundary_cluster_seed_4205
4207,24,0,boundary_cluster_seed_4205
4200,0,24,boundary_cluster_seed_4205
4202,0,24,boundary_cluster_seed_4205
8026,4,2,boundary_cluster_seed_8026
2073,2,0,boundary_cluster_seed_8026
8023,4,2,boundary_cluster_seed_8026
2079,2,0,boundary_cluster_seed_8026
2072,2,0,boundary_cluster_seed_8026
9668,0,36,boundary_cluster_seed_9668
9671,36,0,boundary_cluster_seed_9668
4933,0,26,boundary_cluster_seed_9668
5840,7,0,boundary_cluster_seed_9668
1302,0,13,boundary_cluster_seed_9668
9735,63,62,boundary_cluster_seed_9735
8595,62,63,boundary_cluster_seed_9735
8597,63,66,boundary_cluster_seed_9735
5126,62,66,boundary_cluster_seed_9735
4702,0,24,boundary_cluster_seed_4702
4709,24,28,boundary_cluster_seed_4702
4711,24,28,boundary_cluster_seed_4702
9942,28,26,boundary_cluster_seed_4702
4706,26,0,boundary_cluster_seed_4702
281,45,44,boundary_cluster_seed_281
271,44,45,boundary_cluster_seed_281
291,45,44,boundary_cluster_seed_281
274,45,44,boundary_cluster_seed_281
292,45,44,boundary_cluster_seed_281
5189,0,37,boundary_cluster_seed_5189
9328,37,0,boundary_cluster_seed_5189
5190,37,0,boundary_cluster_seed_5189
3729,0,37,boundary_cluster_seed_5189
8807,37,0,boundary_cluster_seed_5189
4327,0,27,boundary_cluster_seed_4327
3351,27,0,boundary_cluster_seed_4327
4323,67,28,boundary_cluster_seed_4327
5131,67,0,boundary_cluster_seed_4327
4326,41,0,boundary_cluster_seed_4327
3167,17,0,boundary_cluster_seed_3167
3164,0,17,boundary_cluster_seed_3167
3169,0,17,boundary_cluster_seed_3167
3160,17,0,boundary_cluster_seed_3167
3163,0,17,boundary_cluster_seed_3167
2184,55,60,boundary_cluster_seed_2184
2185,60,48,boundary_cluster_seed_2184
2631,48,60,boundary_cluster_seed_2184
2632,60,45,boundary_cluster_seed_2184
1819,55,48,boundary_cluster_seed_2184
3143,57,77,boundary_cluster_seed_3143
3142,77,44,boundary_cluster_seed_3143
8562,56,77,boundary_cluster_seed_3143
6968,55,36,boundary_cluster_seed_3143
7037,1,67,boundary_cluster_seed_3143
8410,60,56,boundary_cluster_seed_8410
8409,56,0,boundary_cluster_seed_8410
1863,0,56,boundary_cluster_seed_8410
2247,43,0,boundary_cluster_seed_8410
4142,0,56,boundary_cluster_seed_4142
4165,56,0,boundary_cluster_seed_4142
4143,0,56,boundary_cluster_seed_4142
4167,0,32,boundary_cluster_seed_4142
3913,63,73,boundary_cluster_seed_3913
3928,73,0,boundary_cluster_seed_3913
3921,73,0,boundary_cluster_seed_3913
3920,73,0,boundary_cluster_seed_3913
3927,73,0,boundary_cluster_seed_3913
994,41,63,boundary_cluster_seed_994
2201,39,44,boundary_cluster_seed_994
229,40,41,boundary_cluster_seed_994
1612,0,26,boundary_cluster_seed_1612
1614,26,24,boundary_cluster_seed_1612
1615,24,26,boundary_cluster_seed_1612
5549,38,26,boundary_cluster_seed_1612
6201,0,26,boundary_cluster_seed_1612
4908,43,64,boundary_cluster_seed_4908
1952,64,50,boundary_cluster_seed_4908
980,37,44,boundary_cluster_seed_4908
397,44,43,boundary_cluster_seed_4908
3342,75,45,boundary_cluster_seed_4908
1601,15,25,boundary_cluster_seed_1601
1602,25,15,boundary_cluster_seed_1601
3291,15,41,boundary_cluster_seed_1601
7420,15,25,boundary_cluster_seed_1601
1434,15,57,boundary_cluster_seed_1601
5914,56,42,boundary_cluster_seed_5914
5901,0,42,boundary_cluster_seed_5914
8419,0,26,boundary_cluster_seed_8419
8423,26,0,boundary_cluster_seed_8419
8418,25,26,boundary_cluster_seed_8419
5560,0,26,boundary_cluster_seed_8419
8425,0,52,boundary_cluster_seed_8419
6880,0,2,boundary_cluster_seed_6880
6885,2,32,boundary_cluster_seed_6880
6867,32,0,boundary_cluster_seed_6880
6887,35,0,boundary_cluster_seed_6880
7244,0,13,boundary_cluster_seed_6880
5637,32,38,boundary_cluster_seed_5637
5641,38,0,boundary_cluster_seed_5637
5639,0,2,boundary_cluster_seed_5637
2013,0,38,boundary_cluster_seed_5637
9926,38,32,boundary_cluster_seed_5637
2421,16,45,boundary_cluster_seed_2421
2424,45,16,boundary_cluster_seed_2421
7832,58,16,boundary_cluster_seed_2421
2404,16,56,boundary_cluster_seed_2421
5256,73,56,boundary_cluster_seed_2421
6451,35,56,boundary_cluster_seed_6451
