index,original_label,new_label,reason
740,33,69,random
6784,0,75,random
7576,60,69,random
184,29,49,random
739,44,53,random
6049,0,67,random
5863,0,64,random
5147,71,67,random
6777,0,53,random
1667,44,41,random
8759,56,4,random
2091,62,10,random
5077,73,43,random
5241,58,3,random
7823,2,11,random
9784,48,77,random
6248,18,50,random
39,2,60,random
9764,0,25,random
577,0,41,random
8304,0,57,random
3470,9,43,random
7298,61,35,random
5161,39,4,random
2204,53,28,random
2541,20,50,random
2279,38,19,random
7156,75,8,random
2319,25,51,random
6074,0,58,random
9350,16,25,random
4614,8,50,random
6778,61,10,random
2241,16,38,random
3926,39,2,random
925,43,11,random
6767,48,77,random
1778,0,25,random
8422,59,3,random
9359,51,33,random
2870,0,1,random
4053,0,13,random
5449,53,70,random
1210,58,38,random
3015,67,52,random
6982,39,66,random
7111,25,38,random
8132,37,13,random
7539,1,37,random
9885,61,17,random
9994,56,78,random
2126,41,8,random
2941,27,4,random
8849,0,47,random
7204,9,8,random
3191,50,48,random
2809,13,55,random
9699,63,59,random
9522,5,47,random
9409,2,78,random
3070,18,16,random
7115,56,1,random
8165,41,71,random
8954,0,10,random
3547,0,33,random
2649,0,17,random
2066,2,19,random
3424,74,79,random
4742,2,23,random
249,64,70,random
1357,0,2,random
1289,2,12,random
753,0,7,random
4413,56,62,random
8152,0,4,random
8498,0,47,random
5057,0,47,random
2389,23,54,random
849,0,28,random
9451,75,35,random
7283,42,20,random
3289,8,14,random
3041,0,20,random
5719,49,20,random
6835,45,39,random
2312,27,50,random
2083,0,64,random
1285,19,45,random
9109,0,16,random
489,0,54,random
9566,22,65,random
6206,0,28,random
5392,20,53,random
9588,56,75,random
816,32,1,random
2655,0,73,random
3290,0,2,random
8386,27,76,random
7704,9,50,random
1737,0,59,random
2568,7,0,random
7069,0,73,random
640,73,13,random
650,2,23,random
7271,40,10,random
3509,8,44,random
7852,0,78,random
5062,0,13,random
8495,77,43,random
4691,56,47,random
5787,0,20,random
6314,65,57,random
8526,0,44,random
1154,0,5,random
4490,26,31,random
3558,0,52,random
5533,0,32,random
394,0,68,random
4231,75,30,random
2765,55,56,random
246,0,15,random
7892,16,9,random
2136,76,39,random
6316,40,15,random
8195,74,9,random
7309,44,49,random
4767,0,39,random
3035,15,39,random
5727,0,33,random
7364,53,29,random
3390,0,44,random
2910,33,56,random
2802,0,37,random
5402,0,74,random
9766,0,20,random
6809,0,8,random
1123,0,8,random
2796,39,38,random
7360,33,67,random
3609,0,11,random
8872,39,61,random
9657,40,25,random
4449,0,36,random
3088,0,13,random
895,56,37,random
9602,0,46,random
5671,39,40,random
6241,0,43,random
8018,75,56,random
7632,9,39,random
7623,0,9,random
8782,56,70,random
1031,33,54,random
6017,0,23,random
7082,0,70,random
9810,39,60,random
6824,9,48,random
5206,45,32,random
8261,73,46,random
1185,43,21,random
7618,71,22,random
7764,53,23,random
6756,13,56,random
3860,0,31,random
222,39,62,random
2131,0,17,random
1382,8,20,random
727,25,34,random
9724,0,49,random
7052,47,53,random
8384,61,57,random
1205,39,41,random
4096,74,9,random
4627,67,39,random
6310,25,63,random
2591,39,57,random
3338,0,11,random
7600,13,5,random
7987,65,75,random
5274,0,39,random
1608,0,27,random
9892,40,73,random
7503,51,32,random
7956,0,76,random
4757,0,24,random
9170,73,8,random
4905,73,36,random
4403,47,9,random
3344,56,5,random
4191,15,56,random
2529,0,46,random
2448,51,8,random
4740,26,41,random
1276,3,32,random
230,30,59,random
3291,44,17,random
8927,0,49,random
5111,0,74,random
3831,25,34,random
4090,25,17,random
4852,56,19,random
1796,60,39,random
612,67,66,random
5263,0,17,random
9910,2,42,random
8651,56,3,random
9367,56,61,random
7529,73,76,random
937,0,39,random
7912,46,55,random
7175,2,39,random
6405,0,68,random
8680,46,73,random
7849,74,11,random
221,0,78,random
2604,58,55,random
4600,5,78,random
9286,26,71,random
1613,0,27,random
3600,0,39,random
3513,73,3,random
7157,0,3,random
1578,3,41,random
4745,0,77,random
7590,24,66,random
4886,19,75,random
4866,56,50,random
7787,19,22,random
4564,67,77,random
2838,0,56,random
5672,28,29,random
3914,0,59,random
5673,60,14,random
1962,14,62,random
1147,56,19,random
9487,47,38,random
3357,24,28,random
2848,0,55,random
7879,0,50,random
3518,0,24,random
2569,54,48,random
689,56,28,random
5248,56,44,random
6112,39,11,random
7494,18,59,random
8349,0,45,random
2249,0,78,random
3560,25,70,random
4717,0,51,random
1396,0,58,random
4131,2,26,random
6926,56,60,random
3961,0,52,random
6937,62,21,random
7792,9,3,random
379,33,51,random
4407,22,35,random
9757,2,52,random
8423,0,44,random
8459,50,78,random
1552,73,43,random
876,0,55,random
9043,40,34,random
2273,39,31,random
5121,41,3,random
1629,0,69,random
9754,60,10,random
8368,19,11,random
3323,47,63,random
1939,0,41,random
4619,18,5,random
3729,14,48,random
275,0,39,random
6556,18,77,random
5214,55,56,random
7226,37,56,random
7410,14,12,random
2177,2,12,random
3017,2,20,random
7888,18,77,random
94,64,15,random
2354,0,69,random
5810,0,39,random
5152,0,33,random
6811,5,68,random
3098,28,15,random
3626,33,27,random
1549,56,12,random
4182,0,58,random
8130,65,46,random
610,0,49,random
5495,49,46,random
7034,0,44,random
5518,0,20,random
6176,0,28,random
6440,6,28,random
9958,39,72,random
7805,2,31,random
194,0,42,random
2411,56,0,random
8011,73,68,random
6666,0,76,random
3848,41,27,random
5318,0,77,random
7766,40,63,random
5603,41,11,random
2537,0,8,random
3276,7,16,random
4228,0,24,random
5243,6,25,random
2003,56,70,random
54,41,72,random
1711,33,24,random
8291,41,13,random
1128,39,44,random
7284,2,48,random
4958,0,67,random
4883,4,37,random
2030,0,59,random
8473,39,18,random
3773,6,4,random
9630,0,76,random
9961,27,14,random
8265,20,16,random
7435,41,75,random
5984,0,14,random
4238,56,54,random
1196,13,75,random
32,50,17,random
509,0,55,random
4401,60,38,random
5641,0,50,random
7236,9,29,random
4653,47,18,random
2057,22,42,random
1560,62,23,random
9210,73,8,random
5546,0,51,random
3145,42,68,random
1576,3,9,random
9353,27,33,random
9327,56,71,random
319,52,67,random
786,3,46,random
9447,0,53,random
5736,41,55,random
860,49,29,random
3320,0,42,random
9183,0,12,random
2499,19,79,random
120,0,31,random
3319,0,42,random
4265,45,54,random
6558,2,64,random
1678,2,71,random
9648,14,19,random
6686,31,41,random
1707,50,79,random
8863,0,17,random
4843,0,29,random
3842,0,37,random
6789,62,47,random
2728,2,30,random
8255,43,59,random
6750,3,20,random
4206,0,58,random
4445,0,77,random
1344,2,24,random
810,0,57,random
3944,45,21,random
1817,47,77,random
6951,5,73,random
6339,46,68,random
8402,61,15,random
9788,9,16,random
2553,0,67,random
7974,0,69,random
712,8,31,random
3408,73,48,random
8795,0,66,random
6953,0,78,random
2622,8,9,random
1008,56,52,random
2592,0,39,random
1142,56,22,random
7741,75,34,random
8558,0,59,random
1228,48,45,random
6162,0,61,random
1695,2,16,random
4037,39,2,random
3677,29,45,random
4937,56,23,random
2171,46,53,random
9609,60,51,random
6798,0,51,random
7220,23,14,random
8403,39,0,random
9247,0,7,random
4715,17,3,random
5523,0,22,random
7739,40,30,random
3550,56,44,random
1504,46,52,random
1455,45,11,random
2731,56,54,random
4747,32,33,random
9940,45,67,random
7322,44,53,random
2902,46,45,random
6868,9,33,random
7314,0,16,random
8804,58,16,random
686,0,54,random
7842,10,51,random
9217,46,56,random
2085,6,0,random
130,6,59,random
4922,46,7,random
9191,0,66,random
172,0,37,random
2603,35,13,random
103,8,25,random
2152,0,28,random
3079,0,5,random
5735,51,24,random
5770,27,40,random
3316,0,8,random
2805,0,76,random
2176,0,7,random
144,0,49,random
6836,0,35,random
5619,51,40,random
7075,0,23,random
8049,56,4,random
1901,57,56,random
2945,33,68,random
3796,39,13,random
5271,41,53,random
2513,12,76,random
7280,27,29,random
1054,0,22,random
9343,0,1,random
5484,0,73,random
8454,0,70,random
2114,0,57,random
8787,0,23,random
6593,0,50,random
1525,0,66,random
1351,56,39,random
4055,0,58,random
1440,0,13,random
6813,2,56,random
9785,26,30,random
3118,0,74,random
1619,12,37,random
6278,53,43,random
6287,0,54,random
7951,49,22,random
7996,33,3,random
584,65,71,random
9439,0,24,random
460,0,51,random
5217,39,24,random
2254,0,9,random
5141,28,48,random
9897,9,24,random
5840,9,38,random
4477,41,6,random
4194,63,35,random
1563,29,48,random
9490,73,40,random
5149,25,45,random
7677,0,68,random
4363,5,42,random
9177,13,18,random
991,75,55,random
8580,0,37,random
3324,41,13,random
2118,9,67,random
6618,39,47,random
8941,30,66,random
2899,32,1,random
424,75,24,random
4491,53,19,random
9399,8,72,random
6641,5,77,random
9759,2,46,random
1685,2,11,random
4214,0,49,random
3577,0,63,random
6467,62,10,random
109,62,59,random
7718,40,63,random
9039,56,6,random
6267,73,44,random
6888,39,40,random
4537,14,30,random
9744,14,56,random
582,50,31,random
231,2,58,random
7116,53,31,random
135,29,40,random
62,0,24,random
9586,0,5,random
148,0,28,random
6763,0,29,random
281,1,49,random
6568,41,37,random
5855,0,57,random
3409,41,52,random
8685,41,73,random
6286,0,7,random
6255,0,34,random
6357,9,17,random
7035,63,22,random
6555,53,76,random
4473,63,29,random
9100,77,19,random
2014,0,65,random
8430,57,66,random
1511,32,7,random
9974,8,63,random
4553,0,66,random
2289,56,67,random
709,56,36,random
426,7,25,random
7170,27,7,random
9537,56,41,random
2920,57,29,random
454,59,37,random
505,7,44,random
4725,43,40,random
2959,0,14,random
7448,56,44,random
5364,9,58,random
3819,41,4,random
5278,10,36,random
495,67,5,random
9231,0,66,random
6954,0,1,random
8620,0,1,random
7880,0,33,random
6660,49,30,random
4374,76,2,random
9814,73,70,random
3955,0,35,random
6864,20,42,random
7970,39,75,random
4811,3,21,random
1461,34,14,random
1177,67,36,random
5721,0,78,random
4353,0,7,random
8024,17,60,random
6021,13,34,random
3240,0,61,random
4929,0,30,random
1606,39,17,random
2689,0,36,random
8984,0,71,random
6979,25,16,random
9164,0,38,random
7820,0,74,random
4864,63,35,random
8998,20,53,random
3201,45,6,random
8969,0,69,random
2069,41,37,random
6125,58,0,random
7464,46,45,random
9380,40,55,random
980,60,41,random
1259,0,43,random
1156,63,5,random
5013,0,1,random
9947,9,79,random
3043,0,19,random
3236,8,24,random
700,13,41,random
1223,2,48,random
4376,28,77,random
7263,33,20,random
3061,0,15,random
9324,73,14,random
1164,39,57,random
6706,74,42,random
6325,44,65,random
8032,0,10,random
2917,56,0,random
3845,41,24,random
3524,0,56,random
5829,49,26,random
6092,2,73,random
2073,24,76,random
2914,33,34,random
5078,56,20,random
1516,18,36,random
2998,69,65,random
9873,74,73,random
6185,0,52,random
5283,33,69,random
6733,1,40,random
1801,39,15,random
198,0,24,random
6052,2,62,random
986,49,59,random
9116,60,79,random
7847,0,75,random
5651,67,62,random
9112,2,49,random
2397,0,72,random
1304,39,71,random
1546,9,50,random
9262,45,59,random
5052,22,26,random
4679,45,41,random
4686,0,40,random
4086,41,28,random
9944,2,26,random
9241,28,49,random
30,15,1,random
3165,0,1,random
3675,14,41,random
8270,36,45,random
7510,56,71,random
8840,54,63,random
6482,63,69,random
8213,2,15,random
5596,22,47,random
2333,0,73,random
1246,21,67,random
2377,0,36,random
8119,0,70,random
8282,39,58,random
2739,50,0,random
6495,62,70,random
1030,56,70,random
6407,57,77,random
6080,73,52,random
6595,63,70,random
7800,0,37,random
8441,73,30,random
4529,39,74,random
1736,28,11,random
8608,0,26,random
5143,39,15,random
259,54,23,random
7801,0,43,random
4006,57,5,random
1657,73,70,random
6994,20,32,random
4683,0,74,random
3652,55,27,random
2376,0,34,random
649,73,51,random
8078,66,73,random
7887,0,28,random
5952,75,70,random
5022,2,9,random
3829,34,36,random
3809,41,14,random
4251,46,57,random
5447,22,35,random
6226,5,13,random
2027,9,79,random
369,75,72,random
1915,35,75,random
2847,77,44,random
1195,56,9,random
748,16,52,random
8924,60,31,random
6294,0,49,random
4940,45,21,random
2476,14,8,random
7770,0,24,random
5746,62,59,random
8352,41,70,random
723,40,3,random
9596,38,29,random
4481,22,79,random
3621,54,0,random
7197,7,61,random
5060,50,73,random
8496,25,4,random
1699,48,36,random
9479,0,63,random
5343,73,30,random
2062,45,4,random
7594,16,8,random
2123,73,36,random
3822,44,28,random
2483,27,48,random
5640,32,42,random
4910,20,13,random
5014,28,21,random
7991,0,12,random
4870,0,55,random
7828,44,22,random
8281,39,78,random
9133,0,21,random
8507,13,68,random
207,18,37,random
5528,56,79,random
5176,8,11,random
7699,60,28,random
8224,0,22,random
5493,34,44,random
3249,18,77,random
4800,60,75,random
3659,48,40,random
7051,39,43,random
8295,9,29,random
8189,28,63,random
8253,26,7,random
9176,0,22,random
2461,73,44,random
1594,8,66,random
742,19,20,random
2195,41,35,random
3817,50,13,random
7108,2,62,random
8465,28,40,random
5361,8,54,random
8439,18,35,random
570,0,42,random
7087,77,45,random
6515,49,0,random
6678,41,37,random
2951,36,22,random
2166,33,57,random
2583,50,63,random
5445,0,32,random
7070,45,46,random
2843,0,54,random
8312,45,48,random
3899,0,17,random
2404,26,21,random
4667,38,77,random
8786,0,11,random
7993,1,45,random
6421,13,74,random
37,9,26,random
5064,56,12,random
3608,41,2,random
3131,2,69,random
4538,0,44,random
7297,0,64,random
9865,1,39,random
9208,2,73,random
168,75,66,random
1462,77,46,random
6326,0,75,random
2493,47,16,random
3455,14,65,random
1501,0,39,random
8592,56,5,random
6879,0,78,random
1333,0,12,random
1873,28,77,random
9017,2,4,random
4047,0,15,random
9318,28,62,random
7071,50,17,random
1887,0,16,random
9127,45,75,random
4151,28,78,random
8462,35,53,random
4181,0,41,random
2822,17,73,random
3830,39,69,random
2058,0,66,random
145,0,48,random
6677,0,79,random
4970,0,62,random
4126,28,60,random
3454,39,27,random
5642,0,29,random
3789,0,29,random
5256,0,38,random
9914,17,50,random
3735,26,60,random
1957,73,35,random
1806,47,38,random
1051,0,40,random
1103,0,48,random
5053,26,46,random
9478,40,6,random
4736,0,37,random
8571,20,16,random
5170,56,43,random
8411,0,21,random
2405,29,25,random
8044,67,4,random
3325,48,44,random
2344,0,62,random
5196,67,31,random
586,5,33,random
9702,0,79,random
6524,0,35,random
3440,33,23,random
6918,15,48,random
7339,66,11,random
8583,54,7,random
6875,56,1,random
2512,41,74,random
4454,38,75,random
2862,21,25,random
4813,39,47,random
3133,2,41,random
4300,45,12,random
8995,24,78,random
4885,56,62,random
6414,0,58,random
6944,56,6,random
8424,0,62,random
7845,66,53,random
3339,63,18,random
5970,46,57,random
5477,0,54,random
418,0,52,random
2277,0,13,random
9621,56,0,random
9650,41,40,random
9214,0,22,random
6009,16,67,random
2380,39,68,random
1201,0,14,random
4751,50,40,random
6634,0,64,random
3144,56,28,random
1415,38,12,random
9199,12,67,random
8514,52,54,random
1783,0,3,random
5301,0,53,random
822,0,66,random
7351,14,66,random
4464,2,63,random
5284,46,45,random
2008,39,68,random
9419,45,19,random
9308,0,42,random
2129,0,51,random
959,44,50,random
1211,51,23,random
4241,30,29,random
4949,0,79,random
3069,37,66,random
4100,7,53,random
7101,0,67,random
