index,original_label,new_label,reason
4832,0,36,border
5152,49,0,border
5347,0,32,border
6866,0,71,border
624,0,54,border
722,38,32,border
2233,0,30,border
197,2,0,border
1221,0,56,border
6181,5,0,border
8408,75,45,border
1385,20,0,border
4933,0,26,border
1437,46,0,border
9040,60,45,border
4044,45,50,border
4012,0,42,border
911,0,7,border
3961,51,74,border
2857,63,41,border
7305,56,0,border
7350,66,63,border
3340,45,75,border
2232,6,0,border
1064,48,47,border
3899,0,56,border
1943,73,39,border
8322,2,0,border
3265,2,0,border
7322,0,2,border
5555,0,26,border
2793,2,0,border
6070,0,27,border
8036,77,59,border
4678,0,26,border
9022,0,58,border
5282,2,3,border
1346,0,2,border
6338,56,60,border
1149,0,43,border
603,8,16,border
7994,0,39,border
516,0,35,border
7719,29,32,border
6836,0,32,border
7678,2,0,border
2927,1,0,border
5788,55,41,border
6570,0,24,border
6871,0,34,border
6018,60,45,border
6783,32,24,border
4957,9,33,border
8836,56,0,border
5501,49,50,border
3627,56,0,border
6950,42,50,border
7660,2,56,border
7631,3,69,border
8483,24,26,border
3798,52,60,border
3902,0,73,border
9593,0,13,border
1413,0,38,border
9563,51,50,border
6246,0,75,border
3460,0,35,border
4796,63,73,border
8951,8,0,border
2138,8,0,border
1596,57,56,border
6665,56,0,border
3299,0,24,border
8496,0,24,border
7408,0,38,border
7319,37,0,border
4175,41,60,border
8813,37,0,border
6931,2,7,border
9252,17,19,border
4955,7,2,border
3165,0,17,border
5985,13,16,border
7807,0,35,border
7603,0,2,border
2599,0,79,border
990,15,59,border
7441,0,14,border
7025,7,2,border
1422,0,35,border
3950,51,50,border
9438,0,26,border
5680,56,0,border
1790,0,77,border
7471,0,3,border
4628,63,41,border
7607,53,0,border
8613,16,57,border
3012,19,17,border
2947,39,71,border
4179,53,43,border
870,41,44,border
4266,46,49,border
5288,46,3,border
9394,60,55,border
6601,41,60,border
759,2,7,border
5525,0,77,border
8382,51,52,border
6979,59,15,border
8696,35,0,border
5000,56,60,border
2383,24,0,border
573,0,24,border
4844,56,75,border
7028,0,7,border
1460,49,0,border
1289,0,2,border
4899,63,60,border
8201,45,52,border
5669,0,34,border
2365,0,44,border
8485,24,0,border
3226,0,7,border
7914,49,39,border
1320,30,0,border
9989,0,63,border
3910,56,73,border
3530,56,41,border
511,35,0,border
8219,0,24,border
9817,0,56,border
5418,48,52,border
7492,73,0,border
9282,0,29,border
3160,17,0,border
9062,37,8,border
6334,59,0,border
1119,0,2,border
5982,0,13,border
9237,17,0,border
6014,0,69,border
9287,15,28,border
7022,8,2,border
8999,0,37,border
8943,8,0,border
1588,0,36,border
9888,2,0,border
7862,49,60,border
2472,0,56,border
8354,24,0,border
4793,0,27,border
5239,59,63,border
8823,0,5,border
4239,30,26,border
5201,16,77,border
7668,57,16,border
6766,73,39,border
2174,50,60,border
5359,0,17,border
7810,35,0,border
2514,0,39,border
1247,42,41,border
9484,4,7,border
7575,2,8,border
316,79,71,border
3500,42,43,border
7552,35,0,border
580,16,29,border
9968,28,7,border
13,25,0,border
9511,0,41,border
9861,51,47,border
9306,5,0,border
3759,46,51,border
9045,0,27,border
4584,45,40,border
2531,5,0,border
1209,1,56,border
2487,56,26,border
4234,2,0,border
2114,0,36,border
7606,0,43,border
5161,0,31,border
8393,32,0,border
7349,63,67,border
2698,24,0,border
6359,2,39,border
4174,60,43,border
2863,63,64,border
2993,25,56,border
3825,0,1,border
7202,57,0,border
2425,72,39,border
3702,73,0,border
1372,36,0,border
6390,67,66,border
1313,48,60,border
5400,0,1,border
7997,65,0,border
5961,17,0,border
1800,0,26,border
314,71,79,border
839,50,51,border
9863,60,45,border
7324,0,13,border
6704,15,60,border
1223,0,40,border
538,0,32,border
8731,13,0,border
2209,0,37,border
5222,60,40,border
5988,13,16,border
123,0,65,border
6,49,54,border
4496,0,60,border
1886,56,60,border
5468,53,60,border
6206,0,26,border
7783,0,41,border
7608,0,55,border
8653,0,62,border
9687,16,8,border
9550,57,0,border
4787,27,56,border
6089,75,2,border
5891,37,0,border
5856,38,32,border
1121,0,2,border
537,0,14,border
866,57,15,border
7813,0,2,border
2288,60,72,border
1512,0,26,border
4134,0,13,border
411,0,40,border
3128,0,32,border
5998,31,0,border
3176,45,39,border
9210,37,0,border
4622,64,67,border
7442,72,39,border
6307,39,15,border
8186,32,35,border
2077,4,2,border
8589,0,26,border
5016,0,25,border
787,0,35,border
6994,8,46,border
7187,0,42,border
7576,8,0,border
9738,66,64,border
305,45,50,border
2946,35,0,border
7348,71,61,border
6104,30,0,border
7610,0,33,border
8304,0,76,border
7533,0,30,border
3694,73,49,border
9082,2,0,border
1677,0,41,border
4589,0,40,border
2117,36,0,border
245,41,40,border
9867,46,45,border
5808,26,24,border
8602,66,69,border
9265,0,73,border
9154,27,0,border
6183,0,26,border
5530,77,0,border
4180,32,26,border
4958,9,0,border
2167,44,46,border
7669,16,0,border
8218,1,0,border
7152,0,26,border
7700,69,45,border
9176,0,55,border
3643,0,13,border
2282,7,19,border
548,50,0,border
9010,0,58,border
6839,38,0,border
5693,63,66,border
2680,27,56,border
5962,17,0,border
5167,0,73,border
9551,0,25,border
5054,41,39,border
7790,0,34,border
2305,56,32,border
2602,0,3,border
8000,39,0,border
1134,0,56,border
2413,48,52,border
4125,0,27,border
4024,2,7,border
4889,26,0,border
3253,72,2,border
5419,48,52,border
9457,2,0,border
4504,56,60,border
1828,0,35,border
3499,41,40,border
5355,17,0,border
9227,37,0,border
6276,2,0,border
375,0,2,border
611,0,38,border
6602,41,56,border
2835,0,35,border
6455,0,17,border
1711,8,1,border
1316,16,0,border
7135,0,17,border
7030,71,41,border
5367,0,13,border
4473,0,26,border
2332,65,0,border
8507,26,24,border
1777,0,26,border
3905,63,73,border
7253,2,1,border
6087,58,75,border
9577,13,0,border
5562,67,26,border
8761,3,77,border
2945,0,34,border
9999,0,26,border
6989,71,39,border
2476,39,63,border
2464,0,56,border
5711,56,40,border
7000,36,3,border
4232,2,0,border
8475,2,7,border
9443,25,0,border
9125,28,0,border
6255,25,0,border
489,27,73,border
2754,16,0,border
2876,0,65,border
4573,0,34,border
8674,34,0,border
2239,0,26,border
3678,44,51,border
6168,60,44,border
171,46,60,border
16,17,0,border
620,55,27,border
9748,0,27,border
855,45,71,border
8894,6,0,border
7870,60,53,border
5901,0,56,border
2405,56,16,border
6364,73,44,border
6107,0,30,border
7620,0,3,border
5195,47,45,border
3864,0,2,border
2408,56,16,border
1094,56,41,border
708,0,37,border
8450,29,0,border
2854,45,63,border
2,50,45,border
6398,0,1,border
6977,15,59,border
4623,66,67,border
2585,32,0,border
4328,2,7,border
7059,60,58,border
9225,0,13,border
5970,0,17,border
4795,56,27,border
2647,56,60,border
7898,0,7,border
7151,25,26,border
8784,8,14,border
7793,35,0,border
8559,41,45,border
1789,0,56,border
4848,30,0,border
1268,60,48,border
999,0,15,border
4964,30,0,border
8230,0,1,border
806,61,0,border
695,0,13,border
3383,3,0,border
6446,0,59,border
2203,38,0,border
4965,0,30,border
5050,40,41,border
737,0,56,border
9492,0,35,border
8003,65,39,border
3051,0,14,border
6859,71,45,border
3026,19,17,border
72,0,3,border
887,77,0,border
8695,34,0,border
4045,45,50,border
7972,0,26,border
2905,40,0,border
5604,7,0,border
6599,60,41,border
5805,24,26,border
47,2,6,border
6329,0,56,border
730,0,26,border
6815,0,31,border
8449,29,0,border
2246,69,73,border
8474,2,25,border
1606,56,60,border
1833,35,34,border
9640,59,56,border
6117,0,2,border
7746,0,30,border
5625,57,15,border
1104,2,0,border
3385,3,0,border
7450,19,17,border
2060,0,57,border
2168,45,60,border
104,0,56,border
199,33,0,border
3342,75,45,border
7192,0,41,border
4680,33,8,border
2254,0,27,border
3539,71,61,border
4438,60,44,border
5365,0,17,border
2486,56,0,border
3172,57,16,border
9570,17,2,border
356,9,0,border
2473,26,56,border
2724,40,75,border
46,2,6,border
2548,59,73,border
4479,0,7,border
8506,26,0,border
9064,55,3,border
360,26,0,border
9979,27,0,border
7812,8,2,border
6401,0,2,border
9612,0,57,border
9244,0,27,border
4942,0,34,border
1916,0,5,border
3117,32,38,border
26,0,20,border
9028,58,0,border
8385,34,0,border
3439,71,41,border
8132,0,25,border
8727,16,0,border
1737,0,56,border
5920,0,60,border
8226,9,0,border
2158,36,13,border
6889,19,0,border
9152,0,37,border
6086,58,2,border
6412,1,0,border
946,6,13,border
3202,0,38,border
3904,56,0,border
1669,0,27,border
2265,30,31,border
9035,45,50,border
4717,0,75,border
9810,73,57,border
9015,0,56,border
2287,0,72,border
6908,46,60,border
1394,73,41,border
840,50,51,border
2832,0,35,border
7755,53,0,border
8512,0,24,border
4023,29,16,border
1298,0,36,border
2831,0,34,border
4620,47,0,border
1414,32,38,border
7397,0,28,border
4543,17,0,border
3098,37,0,border
6727,0,34,border
3397,0,74,border
8693,0,35,border
1905,4,2,border
2361,0,67,border
2380,0,24,border
3489,2,0,border
1229,41,43,border
4124,0,24,border
4129,24,0,border
2151,0,8,border
1091,0,56,border
8935,0,34,border
3018,0,7,border
7065,0,59,border
3592,59,0,border
9168,0,36,border
6909,60,45,border
1310,60,45,border
5730,1,26,border
9404,45,44,border
6103,30,0,border
8608,41,25,border
1335,47,45,border
5388,52,48,border
8090,63,66,border
9153,37,0,border
2919,1,0,border
6782,73,59,border
9143,0,3,border
6052,45,50,border
3163,0,17,border
8409,56,0,border
7409,38,0,border
5103,45,55,border
7083,51,50,border
8193,52,48,border
3490,2,63,border
2683,37,0,border
9549,57,56,border
482,0,73,border
3496,60,40,border
2124,63,57,border
6817,31,0,border
869,60,44,border
884,72,49,border
2623,0,6,border
4440,45,60,border
2448,26,0,border
2244,43,44,border
7747,30,31,border
8011,57,49,border
3506,56,58,border
3930,73,0,border
9758,56,0,border
1475,56,0,border
5919,60,54,border
8724,32,35,border
4934,0,26,border
6900,0,17,border
710,3,0,border
1307,0,29,border
2271,0,26,border
4703,0,26,border
6174,22,23,border
4470,24,2,border
4643,63,1,border
